comment_id,comment_text,foods
46791479.0,خوب بود به نظرم یکم بیشتر روی طعم ترش کار کنن بهترم میشه گرم هم رسید,"[{'title': 'جوجه کباب ترش (یک سیخ)'}, {'title': 'سرویس کنار غذا'}]"
46314935.0,"بسیار عالی
کیفیت بسیار خوب 
کبابی های دیگه با این قیمت دورچین و نان و... نمیزارن ولی این کبابی دورچین عالی و نان در حد کفاف گذاشته بود و در کل با توجه به کیفیت و دورچین و نان قیمت ها بسیار مناسبه","[{'title': 'کباب کوبیده (یک سیخ)'}, {'title': 'جوجه کباب زعفرانی (یک سیخ)'}]"
48008903.0,بسیار گرم و خوب,"[{'title': 'چلو جوجه زعفرانی بدون استخوان'}, {'title': 'چلو کباب کوبیده'}, {'title': 'نوشابه خانواده اسپرایت'}]"
48724338.0,"من همیشه لقمه سفارش میدم و طعمش عالیه 
این دفعه چربی کباب زیاد بود و بوی دنبه میداد زیاد","[{'title': 'پاچین زعفرانی (یک سیخ)'}, {'title': 'خوراک کباب لقمه'}, {'title': 'کباب کوبیده (یک سیخ)'}, {'title': 'نوشابه بطری اسپرایت'}]"
46553517.0,یکم مزه چربی میداد و خیلی معمولی بود خیلی,"[{'title': 'کباب کوبیده (یک سیخ)'}, {'title': 'نوشابه بطری کوکاکولا'}, {'title': 'نوشابه بطری اسپرایت'}]"
49065702.0,"سلام و عرض ادب 
ممنون و تشکر بسیار خوب بود","[{'title': 'گوجه کبابی (یک سیخ)'}, {'title': 'خوراک کباب لقمه'}, {'title': 'سرویس کنار غذا'}]"
48190266.0,طعم کباب و جوجه واقعا خیلی خوشمزه بود به نظر من با این قیمت مناسب هیچ جا غذا با این کیفیت عالی پیدا نمی‌کنید,"[{'title': 'سینی اقتصادی باستان'}, {'title': 'نان'}]"
47688824.0,نسبت به قیمت واقعا کیفیت پایینی داشت ، کباب خیلی معمولی بود ، درکل پیشنهاد نمیکنم.,[{'title': 'چلو کباب کوبیده'}]
17045943.0,کوبیده صدگرمی سفارش  دادیم اما هشتاد گرم هم نیست با این قیمت بالا.,"[{'title': 'جوجه کباب ترش (یک سیخ)'}, {'title': 'سرویس کنار غذا'}, {'title': 'کباب کوبیده (یک سیخ)'}]"
16881374.0,"کباب عالی بود ولی نان کیفیت خوبی نداشت
در هر حال سپاسگزارم","[{'title': 'کباب کوبیده (یک سیخ)'}, {'title': 'نان'}, {'title': 'نوشابه خانواده کوکاکولا'}]"
