comment_id,comment_text,foods
46250859.0,عالی,[{'title': 'استیک مرغ گریل'}]
48689788.0,هر غذایی از فرش‌باکس گرفتم خیلی راضی بودم. کیفیت بالای مواد، طعم عالی تک‌تک اجزای بشقاب‌ها و قیمت متناسب با حجم غذا.,"[{'title': 'استیک مرغ گریل'}, {'title': 'سالاد سزار'}]"
48612601.0,مثل همیشه عاالی- ممنون که کیفیتتون تو این سال ها پایین نیومده- پر روزی باشید,"[{'title': 'سالاد چاینیز'}, {'title': 'سس بالزامیک'}]"
45528470.0,تعداد آب یدونه کم بود,"[{'title': 'سالاد سزار'}, {'title': 'پاستا پنه آلفردو با مرغ'}, {'title': 'آب معدنی کوچک'}]"
45393604.0,"اصلا خوب نبود کیفیتش به شدت اومده پایین 
و توی پلاستیک تحویل دادن","[{'title': 'سالاد کینوا تایلندی مرغ'}, {'title': 'کارد و چنگال'}]"
48717768.0,خوب بود و تازه فقط سس واقعا حجمش کمه,[{'title': 'سالاد یونانی'}]
46022183.0,پوره ته دیگ شده بود,[{'title': 'استیک مرغ گریل'}]
45295918.0,حجمش نصبت به قیمتش خیلی کم بود ظرف تا نصف سس داشت و‌پر نشده بود,[{'title': 'سس سزار'}]
46826296.0,کلا ۵ تا دونه میگوی ریز روی سالاد چاینیز بود,"[{'title': 'سالاد کینوا تایلندی میگو'}, {'title': 'سالاد سزار'}, {'title': 'کارد و چنگال'}]"
46046528.0,مقدار کرم بروکلی خیلی کم بود و‌بیشتر کاهو بود,"[{'title': 'سالاد کینوا تایلندی مرغ'}, {'title': 'سس بادام زمینی'}]"
45091151.0,مقدار مرغ توی سالاد خیلی کم شده,"[{'title': 'سوپ مخصوص'}, {'title': 'سالاد چاینیز'}]"
46365792.0,سالاد ها بعضی وقتا تازه و تولید روز نیستن,"[{'title': 'بشقاب سبزیجات'}, {'title': 'کارد و چنگال'}]"
45923252.0,من تعجب ميكنم از فرش باكس، پاستاي پستو بازجعفري درست شده بود تلخ و بدمزه و بد بو بود. پاستا پستو. بايد با ريحون بخصوص ريحون ايتاليايي درست ميشه . تجربه افتضاحي بود بر خلاف تجربه غذاهاي قبلي. اصلا توصيه نميكنم امتحان كنيد.,[{'title': 'پاستا مرغ و اسفناج'}]
45698533.0,تازه و خوشمزه بود,"[{'title': 'سالاد کینوا تایلندی مرغ'}, {'title': 'سس بادام زمینی'}, {'title': 'استیک مرغ گریل'}, {'title': 'آب معدنی کوچک'}, {'title': 'سالاد سزار'}, {'title': 'سس سزار'}, {'title': 'نوشابه قوطی کوکاکولا'}]"
46355437.0,یک سالاد سزار ضعیف و سوپرمارکتی,[{'title': 'سالاد سزار'}]
45938126.0,قبلا کیفیت بهتر بود. سیب زمینی ها خام و بی مزه بودن. هربار هم مینویسم نون بیشتر بذارید یدونه میذارن باز! اگر نیاز به هزینه اضافه س گزینه اضافه کنن,"[{'title': 'بلال کبابی'}, {'title': 'بشقاب سوسیس کاری'}]"
48525798.0,واقعا عالی با کیفیت و خوشمزه امیدوارم همیشه خوب بمونه کیفیت,[{'title': 'استیک مرغ گریل'}]
45730128.0,مرغ ماستي گريل سفارش دادم و نوشته بود ٢٥٠ گرم مرغ ولي انقدر كم بود كه وزن كردم و ١١٨ گرم بود!!!!,"[{'title': 'بیف استراگانف'}, {'title': 'بشقاب ران مرغ ماستی گریل'}, {'title': 'سالاد سزار'}]"
45942921.0,نان کنجدی نداشت,"[{'title': 'سالاد تونا'}, {'title': 'سس یونانی'}, {'title': 'کارد و چنگال'}]"
48401918.0,حجم غذا خیلی زیاد بود کاملا دو نفره بود بسیارم خوشمزه بود مخصوصا سبزیجات دورش.,[{'title': 'استیک مرغ گریل'}]
