comment_id,comment_text,foods
47606411.0,هزینه پیک خیلی زیاد شده,"[{'title': 'موز 1 کیلوگرم'}, {'title': 'پیراشکی پنیر و پیازچه 300 گرم'}, {'title': 'سمبوسه گوشت و سیب زمینی 300 گرم'}]"
45345056.0,عدم توجه به توضیحات,"[{'title': 'بادمجان دلمه ای 1 کیلوگرم'}, {'title': 'سیب زمینی نو 1 کیلوگرم'}, {'title': 'آش رشته یک کیلوگرم ±50گرم'}]"
47171666.0,سالاد اتریشی به طرز عجیبی آبلیموی زیادی داشت و تلخ بود.,"[{'title': 'سالاد اتریشی 500 گرم'}, {'title': 'سالاد پیازچه 500 گرم'}]"
46603705.0,روی بسته ها که اصلا معلوم نبود کدوم پیراشکی گوشته و کدوم سبزیجات هر کدومو هم باز کردیم محتوی پیراشکی ها مثل هم بود..مهمانهای گیاهخوار من متاسفانه گرسنه موندند!,"[{'title': 'پیراشکی سبزیجات 350 گرم'}, {'title': 'پیراشکی مرغ 400 گرم'}]"
44921087.0,اینبار تازه وخوشمزه بود در بامیکا همه محصولات خوشمزه هستن فقط باید خوش شانس باشی تازه باشه واین اصلا جالب نیست که گاهی غذای یکروز قبل سرو بشه بهتر محصولات کمتری آورده بشه که همون روز فروش بره,"[{'title': 'سینی لبو 500 گرم'}, {'title': 'سالاد بروکلی 500 گرم'}]"
45624927.0,تاخیر خیلی زیاد,"[{'title': 'پیراشکی گوشت 1 کیلوگرم'}, {'title': 'پیراشکی مرغ 1 کیلوگرم'}]"
48072405.0,"از بامیکا انتظار میره خرید سبزیجات را با وسواس بیشتری انجام بده و هویج با این سایز بزرگ نخره و به مشتریش تحویل نده 
من این هویج ها را یا باید آبگیری کنم یا استفاده نکنم","[{'title': 'اسفناج باميکا یک بسته'}, {'title': 'هویج  1 کیلوگرم'}, {'title': 'آش رشته یک کیلوگرم ±50گرم'}]"
46598693.0,من شب تاريخ ٢٣/١٠/١٤٠٢ نان سفارش دادم از باميكو ؛ يك نان مانده كه تاريخش تا ٢٤/١٠/١٤٠٢ هست براي من فرستادند كه بيات شده است,"[{'title': 'آب سیب زرد 500 میلی لیتر'}, {'title': 'نارگیل اسلایسی 500 گرم'}, {'title': 'ذرت 500 گرم'}, {'title': 'شلغم 1 کیلوگرم'}, {'title': 'سیب زمینی نو 1 کیلوگرم'}, {'title': 'آووکادو متوسط یک عدد (متوسط)'}, {'title': 'آب پرتقال جنوب 500 میلی لیتر'}, {'title': 'آب هویج 500 میلی لیتر'}, {'title': 'سکنجبین 500 میلی لیتر'}]"
45538645.0,تمام سس دیپ خالی شده بود روی سبزیجات,"[{'title': 'زیتون گریل  500 گرم'}, {'title': 'سینی لبو 500 گرم'}, {'title': 'حمص 400 گرم'}, {'title': 'نان کریسپی یک بسته'}, {'title': 'سالاد سیب زمینی آمریکایی 500 گرم'}, {'title': 'دیپ سبزیجات ویژه بامیکا 1 کیلوگرم'}]"
46270652.0,کیفیت بسیار بسیار پایین با قیمت ۴ برابری، متاسفم,[{'title': 'انار دان شده 1 کیلوگرم'}]
