comment_id,vendor_id,comment_text,vendor_code,foods
47570686,44241,کمی ترش مزه شده بود جالب نبود,3e9qxo,"{'product_title': 'خوراک جوجه کباب (ران)', 'product_description': 'یک سیخ جوجه کباب ران مرغ زعفرانی 300 گرم، دورچین : لیمو، فلفل ', 'product_id': 4795935}"
45826976,44241,مرغ افتضاح بود قیمه هم تلخ حیف پولی که دادم,3e9qxo,"{'product_title': 'چلو خورشت قیمه بادمجان (پلو ته دیگی)', 'product_description': '250 گرم خورشت، 60 گرم گوشت گوساله و گوسفندی، بادمجان، یک پرس چلو کره با برنج ایرانی', 'product_id': 4847758}"
45826976,44241,مرغ افتضاح بود قیمه هم تلخ حیف پولی که دادم,3e9qxo,"{'product_title': 'سوپ جو', 'product_description': '500 گرم سوپ جو', 'product_id': 4796200}"
45826976,44241,مرغ افتضاح بود قیمه هم تلخ حیف پولی که دادم,3e9qxo,"{'product_title': 'سالاد شیرازی', 'product_description': 'گوجه، خیار، پیاز، آبلیمو و آبغوره گلپر نعنا ', 'product_id': 5290841}"
45826976,44241,مرغ افتضاح بود قیمه هم تلخ حیف پولی که دادم,3e9qxo,"{'product_title': 'نوشابه قوطی مشکی', 'product_description': '300 میلی لیتر', 'product_id': 19653640}"
45826976,44241,مرغ افتضاح بود قیمه هم تلخ حیف پولی که دادم,3e9qxo,"{'product_title': 'دوغ ابعلی', 'product_description': ' دوغ ابعلی ', 'product_id': 18726763}"
45826976,44241,مرغ افتضاح بود قیمه هم تلخ حیف پولی که دادم,3e9qxo,"{'product_title': 'زرشک پلو با مرغ ران سس پز  (پلو ته دیگی)', 'product_description': '400 گرم ران مرغ سس پز، یک پرس زرشک پلو با برنج ایرانی', 'product_id': 4847767}"
49516019,44241,خوشمزه و عالی بود,3e9qxo,"{'product_title': 'چلو اکبر جوجه (پلو ته دیگی)', 'product_description': 'نصف یک مرغ کامل (450 گرم سرخ کرده)، یک پرس چلو کره با برنج ایرانی، دورچین : لیمو، فلفل ', 'product_id': 5290840}"
49516019,44241,خوشمزه و عالی بود,3e9qxo,"{'product_title': 'زیتون پرورده', 'product_description': '100 گرم زیتون پرورده علا ', 'product_id': 4796201}"
49516019,44241,خوشمزه و عالی بود,3e9qxo,"{'product_title': 'ماءالشعیر شیشه ای هی دی استوایی', 'product_description': '300 میلی لیتر', 'product_id': 7836482}"
49747303,44241,خیلی خوبه ولی یکم گرونه,3e9qxo,"{'product_title': 'چلو کباب کوبیده مخصوص (پلو ته دیگی)', 'product_description': '2 سیخ کباب کوبیده مخلوط گوشت گوساله و گوسفندی 200  هر سیخ گرمی، یک پرس چلو کره با برنج ایرانی، دورچین : فلفل، لیمو ', 'product_id': 4847750}"
47593982,44241,۳ پرس غذارو تو یک پک با هزینه۳ ظرف اورده بودن,3e9qxo,"{'product_title': 'چلو جوجه کباب سینه (پلو ته دیگی)', 'product_description': 'یک سیخ جوجه کباب سینه مرغ زعفرانی 300 گرم، یک پرس چلو کره با برنج ایرانی، دورچین : فلفل، لیمو ', 'product_id': 4847754}"
47028638,44241,"غذا خوشگل و خوش عطر هست فقط خیلی چربه که اگر کم بشه بهتره سالم تره و 
و اینکه کاش ظرف خورشت پلاستیکی نباشه اونم کاملا نا سالمه",3e9qxo,"{'product_title': 'چلو خورشت قیمه (پلو ته دیگی)', 'product_description': '250 گرم خورشت، 60 گرم گوشت گوساله و گوسفندی، سیب زمینی، یک پرس چلو کره با برنج ایرانی، دورچین : فلفل ', 'product_id': 4847757}"
16831748,44241,برنج خشک بود کباب نیم پز اصلا زعفران نداشت با عکس هم تطبیق نداشت ,3e9qxo,"{'product_title': 'چلو جوجه کباب سینه (پلو ته دیگی)', 'product_description': 'یک سیخ جوجه کباب سینه مرغ زعفرانی 300 گرم، یک پرس چلو کره با برنج ایرانی، دورچین : فلفل، لیمو ', 'product_id': 4847754}"
15937297,44241,غذا داغ و به موقعرسيد,3e9qxo,"{'product_title': 'چلو کباب برگ ممتاز گوسفندی (پلو ته دیگی)', 'product_description': 'یک سیخ کباب برگ گوشت راسته گوسفندی 230 گرم، یک پرس چلو کره با برنج ایرانی، دورچین : فلفل، لیمو ', 'product_id': 4847745}"
15937297,44241,غذا داغ و به موقعرسيد,3e9qxo,"{'product_title': 'ماءالشعیر خانواده هی دی 1.5 لیتر', 'product_description': '1.5 لیتر', 'product_id': 5509758}"
