comment_id,vendor_id,comment_text,vendor_code,foods
42454956,289771,غذا شدیدا سرد به دستم رسید,32yl7d,"{'product_title': 'چلو خورشت قرمه سبزی', 'product_description': '200 گرم خورشت قورمه سبزی، 4 تکه گوشت گوساله، 360 گرم برنج ایرانی', 'product_id': 21422262}"
42454956,289771,غذا شدیدا سرد به دستم رسید,32yl7d,"{'product_title': 'نوشابه بطری پپسی', 'product_description': '300 میلی لیتر', 'product_id': 21454038}"
49129239,289771,"سلام..کیفیت معمولی روی به پایین است و جا دارد خیلی روی کیفیت کار شود و برنج هم بسیار معمولی و البته به اندازه یک نفر هم کفاف نمی کرد حالت پرس بچه گانه داشت..کباب هم کیفیت پایین و بسیار حجم کوچکی داشت و جوجه هم کیفیت معمولی داشت و جا داشت پخت تر شود...
موفق باشید",32yl7d,"{'product_title': 'چلو کباب وزیری', 'product_description': 'یک سیخ جوجه 190 گرمی یک سیخ گوشت کوبیده 90 گرمی و 370 گرم برنج ایرانی', 'product_id': 21476963}"
49129239,289771,"سلام..کیفیت معمولی روی به پایین است و جا دارد خیلی روی کیفیت کار شود و برنج هم بسیار معمولی و البته به اندازه یک نفر هم کفاف نمی کرد حالت پرس بچه گانه داشت..کباب هم کیفیت پایین و بسیار حجم کوچکی داشت و جوجه هم کیفیت معمولی داشت و جا داشت پخت تر شود...
موفق باشید",32yl7d,"{'product_title': 'خوراک کباب کوبیده نگین دار', 'product_description': 'یک سیخ کباب کوبیده مخلوط گوشت گوساله و گوسفندی 100 گرمی، تکه های سینه مرغ به صورت نگینی، دورچین: کلم قرمز، خیارشور، کره', 'product_id': 25186462}"
49331025,289771,متاسفانه ۲ بسته از بسته های غذا کاملا شکسته بود و محتوی بسته ها بیرون ریخته بود,32yl7d,"{'product_title': 'خورشت قرمه سبزی (اضافه)', 'product_description': '200 گرم خورشت قورمە سبزی، 4 تکە گوشت گوسالە، بدون برنج', 'product_id': 21454007}"
48150724,289771,پاچین زده بود ۴۵۰ گرمی ولی تحویل با ظرفش ۳۰۰ گرم بود,32yl7d,"{'product_title': 'خورشت قیمه سیب زمینی (اضافه)', 'product_description': '200 گرم خورشت قیمه سیب زمینی، 4 تکه گوشت گوساله، سیب زمینی سرخ شده، بدون برنج', 'product_id': 21454005}"
48150724,289771,پاچین زده بود ۴۵۰ گرمی ولی تحویل با ظرفش ۳۰۰ گرم بود,32yl7d,"{'product_title': 'خورشت قرمه سبزی (اضافه)', 'product_description': '200 گرم خورشت قورمە سبزی، 4 تکە گوشت گوسالە، بدون برنج', 'product_id': 21454007}"
48150724,289771,پاچین زده بود ۴۵۰ گرمی ولی تحویل با ظرفش ۳۰۰ گرم بود,32yl7d,"{'product_title': 'خوراک پاچین کبابی', 'product_description': 'یک سیخ پاچین کبابی 400 گرمی، دورچین: کلم قرمز، خیارشور، کره', 'product_id': 21453962}"
49878490,289771,خوشمزه بود ولی خیلییییی چرب بود و روغن ریخته بود توی پلاستیک.از روغن غذا کم کنید لطفا.هردوغذا چرب بود,32yl7d,"{'product_title': 'چلو مرغ سس پز ران', 'product_description': '400 گرم مرغ سس پز، 360 گرم برنج ایرانی، دورچین: ته دیگ زعفرانی، کلم قرمز، خیارشور، کره', 'product_id': 21453926}"
49878490,289771,خوشمزه بود ولی خیلییییی چرب بود و روغن ریخته بود توی پلاستیک.از روغن غذا کم کنید لطفا.هردوغذا چرب بود,32yl7d,"{'product_title': 'چلو مرغ سرخ شده ران', 'product_description': '400 گرم مرغ سرخ شده، 360 گرم برنج ایرانی، دورچین: ته دیگ زعفرانی', 'product_id': 21453921}"
49882833,289771,عالی و خوشمزه بود ممنونم,32yl7d,"{'product_title': 'شله ممتاز یک کیلوگرم', 'product_description': '', 'product_id': 21898370}"
49882833,289771,عالی و خوشمزه بود ممنونم,32yl7d,"{'product_title': 'شله ممتاز 500 گرم', 'product_description': '', 'product_id': 21898375}"
46040093,289771,مقدار و کیفیت عالی,32yl7d,"{'product_title': 'استامبولی', 'product_description': '360 گرم، لوبیا سبز، هویچ نگینی، برنج ایرانی، دورچین: ته دیگ زعفرانی', 'product_id': 21453937}"
48467017,289771,قرمه سبزی اصلا خوب نبود این دفعه,32yl7d,"{'product_title': 'چلو خورشت قرمه سبزی', 'product_description': '200 گرم خورشت قورمه سبزی، 4 تکه گوشت گوساله، 360 گرم برنج ایرانی', 'product_id': 21422262}"
