comment_id,vendor_id,comment_text,vendor_code,foods
48715578,350471,بی نظیرر  نمیتونم بگم چقد طعم برنج و کباب خوب بود,277z9l,"{'product_title': 'چلو کباب کوبیده مخصوص دو سیخ', 'product_description': 'کباب کوبیده گوشت گوسفندی 120 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572271}"
48649655,350471,بهتر از این نمیشه ممنون,277z9l,"{'product_title': 'چلو کباب کوبیده مخصوص دو سیخ', 'product_description': 'کباب کوبیده گوشت گوسفندی 120 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572271}"
48591772,350471,خوشمزه و لذیذ,277z9l,"{'product_title': 'خوراک جوجه کباب جنگلی مخصوص', 'product_description': 'یک سیخ جوجه کباب جنگلی مخصوص سینه مرغ 200 گرمی، دورچین: نان لواش، 2 عدد گوجه کبابی', 'product_id': 24592693}"
48591772,350471,خوشمزه و لذیذ,277z9l,"{'product_title': 'نوشابه بطری کوکا کولا', 'product_description': '300 میلی لیتر', 'product_id': 24572936}"
48591772,350471,خوشمزه و لذیذ,277z9l,"{'product_title': 'سالاد فصل', 'product_description': '110 گرم، کاهو تازه ، گوجه گیلاسی، خیار، یک عدد سس فرانسوی یک نفره شرکتی', 'product_id': 24591757}"
48609015,350471,خيلى خيلى عالى بود واقعا ممنون از غذاى خوبتون,277z9l,"{'product_title': 'چلو کباب چنجه مخصوص', 'product_description': 'یک سیخ کباب چنجه گوشت گوسفندی 150 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572193}"
48609015,350471,خيلى خيلى عالى بود واقعا ممنون از غذاى خوبتون,277z9l,"{'product_title': 'خوراک کباب کوبیده مخصوص', 'product_description': '2 سیخ کباب کوبیده گوشت گوسفندی 120 گرمی، دورچین: نان لواش، 2 عدد گوجه کبابی', 'product_id': 24572738}"
48609015,350471,خيلى خيلى عالى بود واقعا ممنون از غذاى خوبتون,277z9l,"{'product_title': 'نوشابه بطری کوکا کولا', 'product_description': '300 میلی لیتر', 'product_id': 24572936}"
47530579,350471,جوجه خشک بود و حجم کوبیده و جوجه خیلی کم بود نسبت به قیمت اصلا به صرفه نبود,277z9l,"{'product_title': 'خوراک کباب کوبیده مخصوص', 'product_description': '2 سیخ کباب کوبیده گوشت گوسفندی 120 گرمی، دورچین: نان لواش، 2 عدد گوجه کبابی', 'product_id': 24572738}"
47530579,350471,جوجه خشک بود و حجم کوبیده و جوجه خیلی کم بود نسبت به قیمت اصلا به صرفه نبود,277z9l,"{'product_title': 'نوشابه قوطی کوکا کولا', 'product_description': '330 میلی لیتر', 'product_id': 24572862}"
47530579,350471,جوجه خشک بود و حجم کوبیده و جوجه خیلی کم بود نسبت به قیمت اصلا به صرفه نبود,277z9l,"{'product_title': 'خوراک جوجه کباب جنوبی مخصوص', 'product_description': 'یک سیخ جوجه کباب جنوبی مخصوص سینه مرغ 200 گرمی، دورچین: نان لواش، 2 عدد گوجه کبابی', 'product_id': 24592692}"
48507932,350471,غذا خیلی خوب بود ولی پیاز و نارنج کم بود ،ممنون.,277z9l,"{'product_title': 'خوراک کباب کوبیده مخصوص', 'product_description': '2 سیخ کباب کوبیده گوشت گوسفندی 120 گرمی، دورچین: نان لواش، 2 عدد گوجه کبابی', 'product_id': 24572738}"
48507932,350471,غذا خیلی خوب بود ولی پیاز و نارنج کم بود ،ممنون.,277z9l,"{'product_title': 'نوشابه خانواده اسپرایت', 'product_description': '1.5 لیتر', 'product_id': 24572848}"
48564168,350471,واقعا عالی بود,277z9l,"{'product_title': 'چلو کباب چنجه مخصوص', 'product_description': 'یک سیخ کباب چنجه گوشت گوسفندی 150 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572193}"
48565078,350471,بد نبود در کل,277z9l,"{'product_title': 'چلو کباب کوبیده مخصوص دو سیخ', 'product_description': 'کباب کوبیده گوشت گوسفندی 120 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572271}"
47218488,350471,سفت ترین و بدترین کبابی بود که می شد سفارش داد یکجا ریختمش اشغالی ابروم پیش مهمونا رفت واقعا,277z9l,"{'product_title': 'خوراک کباب کوبیده مخصوص', 'product_description': '2 سیخ کباب کوبیده گوشت گوسفندی 120 گرمی، دورچین: نان لواش، 2 عدد گوجه کبابی', 'product_id': 24572738}"
48458507,350471,خيلى دير رسيد ولى عالى بود غذا,277z9l,"{'product_title': 'چلو کباب چنجه مخصوص', 'product_description': 'یک سیخ کباب چنجه گوشت گوسفندی 150 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572193}"
48434107,350471,بسیار مرغوب و با کیفیت. غذای دلچسبی بود. تشکر فراوان,277z9l,"{'product_title': 'چلو جوجه کباب مخصوص یک سیخ', 'product_description': 'جوجه کباب سینه مرغ 200 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572274}"
48463578,350471,خیلی خوب بود,277z9l,"{'product_title': 'چلو کباب کوبیده مخصوص دو سیخ', 'product_description': 'کباب کوبیده گوشت گوسفندی 120 گرمی، 350 گرم برنج ایرانی، دورچین: گوجه کبابی', 'product_id': 24572271}"
