comment_id,vendor_id,comment_text,vendor_code,foods
46227770,26926,خیلی معمولی تو تخفیفذمی‌ارزید,094kok,"{'product_title': 'پیتزا پپرونی ایتالیایی  دو نفره (30 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی 30 سانتی\u200cمتری، پپرونی، پنیر، فلفل هالوپینو، سس مارینارا', 'product_id': 3493293}"
46253478,26926,پیتزا خیلی خوشمزه ای بود ولی چرا ریحان نداشت؟ من بخاطر اون ریحان تو عکس، وسوسه شدم سفارش دادم اما خبری ازش نبود. با این حال خوشمزه بود.,094kok,"{'product_title': 'نوشابه قوطی زیرو', 'product_description': '330 میلی لیتر', 'product_id': 3493313}"
46253478,26926,پیتزا خیلی خوشمزه ای بود ولی چرا ریحان نداشت؟ من بخاطر اون ریحان تو عکس، وسوسه شدم سفارش دادم اما خبری ازش نبود. با این حال خوشمزه بود.,094kok,"{'product_title': 'پیتزا وردوره (ایتالیایی)', 'product_description': 'خمیر پیتزا ایتالیایی 30 سانتی\u200cمتری، سس مارینارا، میکس پنیر، اسفناج، کدو و بادمجان گریل شده، قارچ، فلفل دلمه ای، زیتون، گوجه گیلاسی، بیبی اسفناج، ریحان', 'product_id': 3493292}"
47700776,26926,"قيمتش خيلي بالاست با توجه به اينكه مخلفاتي هم نداره
فقط چون بچه هاي كوچيك بدون مخلفات دوست دارن ميخرم",094kok,"{'product_title': 'پیتزا پپرونی ایتالیایی  دو نفره (30 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی 30 سانتی\u200cمتری، پپرونی، پنیر، فلفل هالوپینو، سس مارینارا', 'product_id': 3493293}"
46169482,26926,وقتی دو تا پیتزا میگیریم و یه نوشابه خانواده لطفا دو تا لیوان یه بار مصرف هم همراهش بزارید,094kok,"{'product_title': 'پیتزا پپرونی ایتالیایی  یک نفره (24 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی 23 سانتی\u200cمتری', 'product_id': 8983895}"
46169482,26926,وقتی دو تا پیتزا میگیریم و یه نوشابه خانواده لطفا دو تا لیوان یه بار مصرف هم همراهش بزارید,094kok,"{'product_title': 'نوشابه خانواده کوکاکولا', 'product_description': '1.5 میلی لیتر', 'product_id': 5016775}"
46551657,26926,مثل همیشه عالی,094kok,"{'product_title': 'پیتزا سوپریم (آمریکایی)', 'product_description': 'خمیر پیتزا آمریکایی 26 سانتی\u200cمتری، سس مارینارا، میکس پنیر، ژامبون گوشت و مرغ، سوجوک، فلفل دلمه ای، قارچ، زیتون', 'product_id': 3885403}"
47515667,26926,خیلی خوب بود، گرم و باکیفیت و خوشمزه، ممنون از شما,094kok,"{'product_title': 'ساندویچ ژامبون گوشت تنوری', 'product_description': '200 گرم ژامبون گوشت، پنیر، کاهو، گوجه، نان باگت، پنیر چدار مایع، چیپس خلال', 'product_id': 3815342}"
47515667,26926,خیلی خوب بود، گرم و باکیفیت و خوشمزه، ممنون از شما,094kok,"{'product_title': 'نوشابه قوطی فانتا', 'product_description': '330 میلی لیتر', 'product_id': 5016755}"
48147716,26926,حجمش خیلی کمتر شده بود.,094kok,"{'product_title': 'پیتزا کالزونه با ژامبون دو نفره (30 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی، ژامبون گوشت، ژامبون مرغ، پنیر پیتزا، سوجوک، فلفل دلمه ای، کنجد، سس مارینارا', 'product_id': 5308435}"
48147716,26926,حجمش خیلی کمتر شده بود.,094kok,"{'product_title': 'پیتزا استیک دو نفره (30 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی، سس مارینارا، راسته گوساله، قارچ، پنیر بلوچیز، سس بیانز، پنیر پیتزا ترکیبی', 'product_id': 3493286}"
45645841,26926,کیفیت باورنکردنی پایین بود,094kok,"{'product_title': 'پیتزا پپرونی (آمریکایی)', 'product_description': 'خمیر پیتزا آمریکایی 26 سانتی\u200cمتری، پپرونی، پنیر، فلفل هالوپینو، سس مارینارا، ژامبون گوشت و مرغ', 'product_id': 3885404}"
45645841,26926,کیفیت باورنکردنی پایین بود,094kok,"{'product_title': 'نوشابه قوطی  اسپرایت', 'product_description': '330 میلی لیتر', 'product_id': 5016756}"
45173974,26926,عالی بود,094kok,"{'product_title': 'پیتزا کالزونه با ژامبون دو نفره (30 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی، ژامبون گوشت، ژامبون مرغ، پنیر پیتزا، سوجوک، فلفل دلمه ای، کنجد، سس مارینارا', 'product_id': 5308435}"
47433235,26926,مثل همیشه عالی,094kok,"{'product_title': 'پیتزا بارکد دو نفره (30 سانتی متری)', 'product_description': 'خمیر پیتزا ایتالیایی، سس مارینارا، میکس پنیر، راسته گوساله، سینه مرغ، قارچ، فلفل دلمه ای، زیتون', 'product_id': 3493287}"
47433235,26926,مثل همیشه عالی,094kok,"{'product_title': 'سیب زمینی سرخ کرده (ماشروم)', 'product_description': 'سیب زمینی سرخ کرده، سس ماشروم، پنیر', 'product_id': 3493308}"
