comment_id,vendor_id,comment_text,vendor_code,foods
48577515,364527,وزن هویج به نسبت میزان ذکر شده درفاکتور کمتر بود,dq5e4d,"{'product_title': 'موز خارجی ممتاز  1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25095883}"
48577515,364527,وزن هویج به نسبت میزان ذکر شده درفاکتور کمتر بود,dq5e4d,"{'product_title': 'هویج  1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25096152}"
48577515,364527,وزن هویج به نسبت میزان ذکر شده درفاکتور کمتر بود,dq5e4d,"{'product_title': 'لیمو ترش سنگی  500 گرم ± 25 گرم', 'product_description': '', 'product_id': 25119718}"
48329732,364527,عالی ممنونم هم از شما وهم از اسنپ,dq5e4d,"{'product_title': 'نارگیل  یک عدد', 'product_description': '', 'product_id': 25096109}"
48329732,364527,عالی ممنونم هم از شما وهم از اسنپ,dq5e4d,"{'product_title': 'شلغم 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25198603}"
48329732,364527,عالی ممنونم هم از شما وهم از اسنپ,dq5e4d,"{'product_title': 'سیر خشک  500 گرم', 'product_description': '', 'product_id': 25143177}"
47955226,364527,کیفیت خوب بود ممنونم,dq5e4d,"{'product_title': 'گلابی 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25140213}"
47955226,364527,کیفیت خوب بود ممنونم,dq5e4d,"{'product_title': 'موز خارجی ممتاز  1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25095883}"
47955226,364527,کیفیت خوب بود ممنونم,dq5e4d,"{'product_title': 'پرتقال تو سرخ درجه 1 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25095818}"
47955226,364527,کیفیت خوب بود ممنونم,dq5e4d,"{'product_title': 'سیب سبز   500 گرم ± 25 گرم', 'product_description': '', 'product_id': 25119754}"
47955226,364527,کیفیت خوب بود ممنونم,dq5e4d,"{'product_title': 'آب پرتقال 900 تا 1 لیتر', 'product_description': '', 'product_id': 25177544}"
47955226,364527,کیفیت خوب بود ممنونم,dq5e4d,"{'product_title': 'کیوی درجه 1 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25267585}"
47967071,364527,خيلي خوب بود بسته بندي و كيفيت عالي، هميشه همينجوري خوب بمونيد,dq5e4d,"{'product_title': 'خیار گلخانه\u200c ای  1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25212283}"
47967071,364527,خيلي خوب بود بسته بندي و كيفيت عالي، هميشه همينجوري خوب بمونيد,dq5e4d,"{'product_title': 'کدو سبز ارگانیک 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25096199}"
47967071,364527,خيلي خوب بود بسته بندي و كيفيت عالي، هميشه همينجوري خوب بمونيد,dq5e4d,"{'product_title': 'بادمجان درجه 1 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25096161}"
47967071,364527,خيلي خوب بود بسته بندي و كيفيت عالي، هميشه همينجوري خوب بمونيد,dq5e4d,"{'product_title': 'گوجه فرنگی ممتاز 1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25095909}"
47967071,364527,خيلي خوب بود بسته بندي و كيفيت عالي، هميشه همينجوري خوب بمونيد,dq5e4d,"{'product_title': 'پیاز سفید  1 کیلوگرم ± 50 گرم', 'product_description': '', 'product_id': 25096159}"
47914178,364527,دمتون گرم عالی کیفیت درجه یک قیمت خیلی خوب,dq5e4d,"{'product_title': 'کلم بروکلی 1 کیلوگرم', 'product_description': '', 'product_id': 25207075}"
47914178,364527,دمتون گرم عالی کیفیت درجه یک قیمت خیلی خوب,dq5e4d,"{'product_title': 'سبزی روکولا  150 گرم', 'product_description': '', 'product_id': 25143129}"
