comment_id,comment_text,foods
48162662.0,خوب بود,[{'title': 'چلو جوجه کباب'}]
48125778.0,عالی بود,"[{'title': 'چلو جوجه کباب'}, {'title': 'نان'}]"
47740502.0,کیفیت عالی دمتون گرم,[{'title': 'زرشک پلو با مرغ ربی (ران)'}]
48163400.0,قیمه امروز سیب زمینی سرخ کرده نداشت.درحالی که توی منو سیب زمینی سرخ کرده نوشته شده!,[{'title': 'چلو خورشت قیمه'}]
48274009.0,کیفیت غذا با تصویر نمایش داده شده مغایرت دارد,[{'title': 'چلو جوجه کباب'}]
45260898.0,سلام فقط این سوپ ارسالی مرغ نداشت ،جو خالی بود,"[{'title': 'سوپ جو یک کیلوگرم'}, {'title': 'سالاد فصل'}, {'title': 'خوراک کباب کوبیده'}, {'title': 'خوراک کباب لقمه'}]"
45571694.0,سلام من خوراک کباب لقمه خواسته بودم با برنج قاطی شده ارسال کردند,"[{'title': 'چلو کره'}, {'title': 'خوراک کباب لقمه'}]"
46074227.0,خداقوت ، اگر طعم خورشت کرفس را بهتر کنید عالی میشه ، احساس کردم طعمش با ادویه های متفاوت خوش طعم تر بشه,"[{'title': 'چلو خورشت کرفس'}, {'title': 'ماست موسیر'}]"
46293996.0,سلام نه دیگ نداشت کره ها روی برنج گرم ،مچاله شده بودند,[{'title': 'چلو کره'}]
46052887.0,"زده برنج ایرانی
ولی ۱۰۰ درصد ایرانی نبود
قاطی داشت با برنج خارجی","[{'title': 'چلو خورشت قیمه'}, {'title': 'زرشک پلو با مرغ سرخ شده (ران)'}, {'title': 'خوراک جوجه کباب'}]"
47216931.0,"اب معدنی دسانی نبود
مارک ناشناخته و با کیفیت پایین گذاشته بودن که قیمتش هم‌از دسانی‌کمتر هست","[{'title': 'سوپ جو دو کیلوگرم'}, {'title': 'آب معدنی بزرگ دسانی'}]"
47878285.0,"پیشنهاد میکنم به قیمت توجهی نکنید کیفیت افتضاح بود .
برنجش که فکر کنم برای یه هفته پیش بود خیلی بوی بد میداد مرغشم تعریفی نداشت",[{'title': 'زرشک پلو با مرغ ربی (ران)'}]
45404958.0,غذا کاملا سرد بود,"[{'title': 'چلو کباب کوبیده'}, {'title': 'نوشابه بطری سون آپ'}]"
46908191.0,سلام و درود من مشتری همیشگی شما هستم و برای اولین بار خورشت قرمه سبزی گرفتم ، اصلا طعم مطلوبی نداشت،لطفا به آشپزتون بگین از ادویه های مخصوص و لیمو امانی استفاده کنن ،واقعا جالب نبود,"[{'title': 'چلو خورشت قورمه سبزی'}, {'title': 'ماءالشعیر بطری عالیس استوایی'}]"
48421793.0,"آقای مینا متشکرم
داغ ، سریع ، جذاب  خدا بهت خیر و برکت بده سلطان","[{'title': 'استامبولی با گوشت'}, {'title': 'خوراک کباب کوبیده'}]"
45264307.0,گوشت بسیار بی کیفیت، تلخ و بد بو، اصلا قابل خوردن نبود درجا دور ریخته شد.,"[{'title': 'خوراک گوشت'}, {'title': 'خورشت کرفس(اضافه)'}]"
47843385.0,سلام تاخیر در آوردن و ران مرغ ها خیلی کوچک بود.متاسفانه,[{'title': 'خوراک مرغ سرخ شده (ران)'}]
47914617.0,خوبه، فقط ته دیگ بزارین بهتره,"[{'title': 'چلو جوجه کباب'}, {'title': 'پک قاشق چنگال'}]"
47177731.0,"گوشت بسیار سفت و ناجور و سوخته کوبیده ها هم مغزپخت نبود
 از رستوران مینا با این اسم و رسم و قدمت توقع نداشتیم!
غذا مورد پسند نبود و بی سختی جویده شد",[{'title': 'چلو کباب سلطانی'}]
46907745.0,غذا فاقد گوجه کبابی بود . در حالی که زمان سفارش جز سفارش بوده. از رستوران مینا این مورد بعید بود .,[{'title': 'کباب کوبیده (یک سیخ)'}]
45114830.0,کیفیت پایین، گوشت یخی و کاملا سفت، برنج درجه دو، بسته بندی نامناسب به طوریکه از ظرفهای پلاستیکی بدون درب که روش رو با نایلون بسته بندی کرده بودند که غذا کاملا روش عرق کرده بود، متاسفانه بنده با مطالعه نظرسنجی از اینجا برای اولین بار سفارش دادم که کاملا فقط میشه توقع یک غذای معمولی رو به پایین رو داشت.,"[{'title': 'چلو کباب برگ'}, {'title': 'چلو کباب وزیری'}, {'title': 'نوشابه خانواده کوکا کولا'}, {'title': 'ماست موسیر'}, {'title': 'زیتون پرورده'}]"
