comment_id,comment_text,foods
48058063.0,"دریغ از یک گرم گوشت چرخ کرده
فقط میشه گفت متأسفم از هزینه ای که کردم","[{'title': 'پیتزا یونانی آمریکایی 25 سانتی متری'}, {'title': 'سیب زمینی سرخ کرده با پنیر موزارلا'}, {'title': 'ساندویچ کوکتل پنیری با قارچ و پنیر پیتزا'}]"
48014826.0,"خیلی داغ و زود رسید. مزه ش هم بد نبود. اما کاملا در حد مینی پیتزا بود. در جعبه رو که باز میکنی میخوره تو ذوقت. اون گوجه فرنگیای حلقه حلقه شده روی پیتزا هم معلوم نبود برای رُخ پیتزاس یا مزه ش. 
کلا در حد متوسط","[{'title': 'پیتزا مخصوص آمریکایی 25 سانتی متری'}, {'title': 'کچاپ'}, {'title': 'پیتزا مخلوط امریکایی 25 سانتی متری'}, {'title': 'کچاپ'}, {'title': 'کوکا\u200cکولا زیرو'}]"
48057250.0,به شدت خوش طعم مزه پیتزاهای باکیفیت قدیم و میداد لذت بردیم پیک هم بسیار مودب وخوش رفتار بود,"[{'title': 'پیتزا سوسیس و قارچ آمریکایی 25 سانتی متری'}, {'title': 'پیتزا مخصوص آمریکایی 25 سانتی متری'}, {'title': 'نوشابه بطری کوکا کولا'}, {'title': 'نوشابه بطری اسپرایت'}]"
48123080.0,پیتزاش خیلی خوشمزه بود،‌ مرسی,"[{'title': 'پیتزا مکزیکی آمریکایی 25 سانتی متری'}, {'title': 'پیتزا مخصوص آمریکایی 25 سانتی متری'}, {'title': 'نوشابه بطری فانتا پرتقالی'}, {'title': 'سیب زمینی سرخ کرده با پنیر پیتزا'}]"
46398137.0,بسیار خوشمزه و با کیفیت.,"[{'title': 'پیتزا مکزیکی آمریکایی 25 سانتی متری'}, {'title': 'پیتزا پپرونی امریکایی 25 سانتی متری'}]"
48137039.0,پیتزا پپرونی عالی بود اما پیتزا پنیر بی مزه بود و چیپس و پنیر بی اندازه کوچیک و بی مزه و سرد بود,"[{'title': 'پیتزا پنیر آمریکایی 25 سانتی متری'}, {'title': 'چیپس و پنیر'}, {'title': 'نوشابه بطری زیرو'}]"
47728303.0,عالیی,"[{'title': 'پیتزا پپرونی آمریکایی 25 سانتی متری'}, {'title': 'کچاپ'}, {'title': 'چیپس و پنیر'}, {'title': 'نوشابه خانواده اسپرایت'}]"
46311136.0,"سریع و گرم رسید و کیفیت بسیار عالی و خوشمزه 
طعم عالی",[{'title': 'پیتزا مخصوص آمریکایی 25 سانتی متری'}]
46077294.0,گرم و خوب بود,[{'title': 'پیتزا سوسیس و قارچ آمریکایی 25 سانتی متری'}]
48969987.0,ای کاش کیفیت سابقتون رو حفظ میکردید,[{'title': 'پیتزا سوسیس و قارچ آمریکایی 25 سانتی متری'}]
