comment_id,comment_text,foods
45399356.0,کیفیت خوب بود منتهی قیمتش تناسب با حجمش نداشت اصلا خیلی گرون بود,[{'title': 'سینی فینگرفود ویژه'}]
46545683.0,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,"[{'title': 'پیتزا چهار فصل (ایتالیایی) 28 سانتی متر'}, {'title': 'سس مخصوص'}, {'title': 'سس سیر'}, {'title': 'فیله سوخاری ۳ تکه'}, {'title': 'سس چیلی تای'}, {'title': 'سس مخصوص'}]"
29932556.0,زیر پیتزا خیس شده بود ! حالم بد شد اصلا,"[{'title': 'پیتزا پپرونی (ایتالیایی) 28 سانتی متر'}, {'title': 'سس چیلی تای'}, {'title': 'سس خردل'}]"
13149714.0,کیفیت خوب بود ولی خیلی غذاسردبود,[{'title': 'پیتزا بیکن (ایتالیایی)'}]
19695413.0,کیفیت.طعم غذا. گرماش همه چی عالی,[{'title': 'بورک پنیر'}]
43996749.0,فاجعه!سرد نه یخ!  نان بزرگ فرانسوی+ کلی کاهو و گوجه+ هات داگ خام+ پنیر ورقه ای که از فریزر درومده+ کلی کاغذ و کارتون. پیاز جعفری هم که نداشت! نمیشد گاز زد. ریختیمش دور.,"[{'title': 'ساندویچ هات داگ (پنیر چدار)'}, {'title': 'سس کچاپ'}, {'title': 'سس خردل'}, {'title': 'نوشابه قوطی مکس (رژیمی)'}]"
11129689.0,شاهو ته چین هاش معرکه بود حالا پیتزاهم زده و این خیلی خوبه  واقعا لذت بخش و عالی و پر ملات ,[{'title': 'پیتزا سبزیجات (ایتالیایی)'}]
24727662.0,مواد تازه نبود، واقعا مونده و بی کیفیت بود،تمام مواد سس اصلا خوب نبود و سس سزار نبود,[{'title': 'سالاد سزار با مرغ سوخاری'}]
19218341.0,"غذا کاملا سرد 
و نان از مشمع درآمده بود","[{'title': 'پیتزا مرغ و قارچ (ایتالیایی)'}, {'title': 'سس چیلی تای'}, {'title': 'فیله سوخاری ۴ تیکه'}, {'title': 'سس مخصوص'}, {'title': 'نوشابه قوطی پپسی'}, {'title': 'رست بیف با پنیر'}, {'title': 'سس سیر'}]"
26392781.0,پیتزایی که ازقبل مونده و بیات شده گرم نکنن بفرستن,"[{'title': 'پیتزا مخصوص'}, {'title': 'سس چیلی تای'}, {'title': 'سس مخصوص'}]"
