comment_id,comment_text,foods
48577515.0,وزن هویج به نسبت میزان ذکر شده درفاکتور کمتر بود,"[{'title': 'موز خارجی ممتاز  1 کیلوگرم ± 50 گرم'}, {'title': 'هویج  1 کیلوگرم ± 50 گرم'}, {'title': 'لیمو ترش سنگی  500 گرم ± 25 گرم'}]"
47878701.0,عالییی!! هم کیفیت، هم قیمت... البته راستش من با بسته بندی پلاستیک زیاد موافق نیستم اما فعلا ب نظر چارهای دیگر نیست ؟ با بهترین آرزوها ممنون ازتون,"[{'title': 'گریپ فروت تو سرخ 1 کیلوگرم ± 50 گرم'}, {'title': 'موز خارجی ممتاز  1 کیلوگرم ± 50 گرم'}, {'title': 'لیمو ترش سنگی 1 کیلوگرم ± 50 گرم'}, {'title': 'خیار گلخانه\u200c ای  1 کیلوگرم ± 50 گرم'}, {'title': 'لبو 1 کیلوگرم ± 50 گرم'}, {'title': 'گل کلم  1 کیلوگرم ± 50 گرم'}, {'title': 'آب کرفس  900 تا 1 لیتر'}, {'title': 'شلغم 1 کیلوگرم ± 50 گرم'}, {'title': 'سبزی جعفری  250 گرم'}, {'title': 'انار  500 گرم ± 25 گرم'}, {'title': 'کرفس 1 کیلوگرم'}, {'title': 'کلم بروکلی 500 گرم'}, {'title': 'بیبی اسفناج پاک شده  250 گرم'}]"
48190126.0,بهترین هستین ۳بار دارم سفارش میدم خیلی خوبین تورو خدا همین جوری بمانید عالی بود,[{'title': 'گریپ فروت تو سرخ  500 گرم ± 25 گرم'}]
48329732.0,عالی ممنونم هم از شما وهم از اسنپ,"[{'title': 'نارگیل  یک عدد'}, {'title': 'شلغم 1 کیلوگرم ± 50 گرم'}, {'title': 'سیر خشک  500 گرم'}]"
47955226.0,کیفیت خوب بود ممنونم,"[{'title': 'گلابی 1 کیلوگرم ± 50 گرم'}, {'title': 'موز خارجی ممتاز  1 کیلوگرم ± 50 گرم'}, {'title': 'پرتقال تو سرخ درجه 1 1 کیلوگرم ± 50 گرم'}, {'title': 'سیب سبز   500 گرم ± 25 گرم'}, {'title': 'آب پرتقال 900 تا 1 لیتر'}, {'title': 'کیوی درجه 1 1 کیلوگرم ± 50 گرم'}]"
47844922.0,عالی بود . بسیار تمیز و بهداشتی و با کیفیت و در نهایت سلیقه ارسال شد,"[{'title': 'موز خارجی ممتاز  1 کیلوگرم ± 50 گرم'}, {'title': 'لیمو شیرین درجه 1 500 گرم ± 25 گرم'}, {'title': 'پرتقال تو سرخ درجه 1 1 کیلوگرم ± 50 گرم'}, {'title': 'لیمو ترش سنگی  500 گرم ± 25 گرم'}, {'title': 'نارنج  500 گرم ± 25 گرم'}, {'title': 'هویج   500 گرم ± 25 گرم'}, {'title': 'اسفناج  400 گرم'}, {'title': 'پیاز سفید   500 گرم ± 25 گرم'}]"
47367746.0,نارنگی خیلی ریز بود,"[{'title': 'خرمالو ممتاز 1 کیلوگرم ± 50 گرم'}, {'title': 'نارنگی پاکستانی   500 گرم ± 25 گرم'}]"
47967071.0,خيلي خوب بود بسته بندي و كيفيت عالي، هميشه همينجوري خوب بمونيد,"[{'title': 'خیار گلخانه\u200c ای  1 کیلوگرم ± 50 گرم'}, {'title': 'کدو سبز ارگانیک 1 کیلوگرم ± 50 گرم'}, {'title': 'بادمجان درجه 1 1 کیلوگرم ± 50 گرم'}, {'title': 'گوجه فرنگی ممتاز 1 کیلوگرم ± 50 گرم'}, {'title': 'پیاز سفید  1 کیلوگرم ± 50 گرم'}]"
47482508.0,کل سفارش با توجه به قیمت خوب بود.,"[{'title': 'لیمو شیرین درجه 1 500 گرم ± 25 گرم'}, {'title': 'سیب قرمز ممتاز   500 گرم ± 25 گرم'}, {'title': 'نارگیل  یک عدد'}, {'title': 'نارنگی پاکستانی   500 گرم ± 25 گرم'}, {'title': 'پرتقال جنوب درجه 1  500 گرم ± 25 گرم'}, {'title': 'پرتقال تو سرخ درجه 1 1 کیلوگرم ± 50 گرم'}]"
47914178.0,دمتون گرم عالی کیفیت درجه یک قیمت خیلی خوب,"[{'title': 'کلم بروکلی 1 کیلوگرم'}, {'title': 'سبزی روکولا  150 گرم'}]"
