comment_id,vendor_id,comment_text,vendor_code,foods
49585330,50310,"با سلام و خسته نباشین.من تقریبا یک سال و خورده ای هست مشتریتونم.. با تخفیفی ک اکثرا این مجموعه در نظر میگیره توان خرید بیشتری داریم.و واقعا ممنون. انشالله ک کیفت مجموعه روز ب روز بالاتر بره. 
پرروزی باشین",pzvz91,"{'product_title': 'خوراک کباب کوبیده (یک سیخ)', 'product_description': 'یک سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 80 گرمی', 'product_id': 5280247}"
49585330,50310,"با سلام و خسته نباشین.من تقریبا یک سال و خورده ای هست مشتریتونم.. با تخفیفی ک اکثرا این مجموعه در نظر میگیره توان خرید بیشتری داریم.و واقعا ممنون. انشالله ک کیفت مجموعه روز ب روز بالاتر بره. 
پرروزی باشین",pzvz91,"{'product_title': 'نوشابه خانواده', 'product_description': '1.5 لیتر  پپسی', 'product_id': 5280354}"
49862921,50310,ماهی خیلی بدمزه خشک بود همینطوری انداختیم اشغالی,pzvz91,"{'product_title': 'چلو کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی، 300 گرم برنج ایرانی، گوجه کبابی', 'product_id': 5278603}"
49862921,50310,ماهی خیلی بدمزه خشک بود همینطوری انداختیم اشغالی,pzvz91,"{'product_title': 'چلو ماهی قزل آلا', 'product_description': '300گرم ماهی قزل آلا سرخ شده، 300 گرم برنج ایرانی', 'product_id': 5278682}"
47995497,50310,افتضاح ترین غذای عمرم,pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
47995497,50310,افتضاح ترین غذای عمرم,pzvz91,"{'product_title': 'نوشابه بطری', 'product_description': '300 میلی لیتر', 'product_id': 5280352}"
46160885,50310,من یک سیخ گوجه اضافه سفارش داده بودم اصلا نفرستادن غذا هم یخ بود,pzvz91,"{'product_title': 'خوراک کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی', 'product_id': 5280111}"
46160885,50310,من یک سیخ گوجه اضافه سفارش داده بودم اصلا نفرستادن غذا هم یخ بود,pzvz91,"{'product_title': 'خورشت قیمه سیب زمینی (نیم کیلوگرم)', 'product_description': 'نیم کیلوگرم خورشت قیمه سیب زمینی، 2 تکه گوشت گوساله، سیب زمینی سرخ کرده', 'product_id': 5279305}"
46160885,50310,من یک سیخ گوجه اضافه سفارش داده بودم اصلا نفرستادن غذا هم یخ بود,pzvz91,"{'product_title': 'خوراک جوجه کباب (سینه مرغ)', 'product_description': 'یک سیخ جوجه کباب سینه مرغ 100 گرمی', 'product_id': 5280113}"
46160885,50310,من یک سیخ گوجه اضافه سفارش داده بودم اصلا نفرستادن غذا هم یخ بود,pzvz91,"{'product_title': 'گوجه کبابی (اضافه)', 'product_description': 'یک سیخ، نصف گوجه کبابی (4 عدد)', 'product_id': 7419985}"
48088650,50310,کوفته بجای همراه داشتن آب گوشت، آب روغن داشت,pzvz91,"{'product_title': 'کوفته تبریزی', 'product_description': 'یک عدد کوفته تبریزی 300 گرمی، برنج ایرانی، گوشت مخلوط گوساله و گوسفندی، لپه، آ', 'product_id': 5278689}"
49931757,50310,عالی,pzvz91,"{'product_title': 'سوپ جو یک کیلوگرم', 'product_description': 'جو، آب مرغ، هویج، سیب زمینی', 'product_id': 5279989}"
49931757,50310,عالی,pzvz91,"{'product_title': 'سوپ جو نیم کیلوگرم', 'product_description': 'جو، آب مرغ، هویج، سیب زمینی', 'product_id': 5279988}"
48762467,50310,عالی,pzvz91,"{'product_title': 'چلو کباب کوبیده یک سیخ', 'product_description': 'یک سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 80 گرمی، 300 گرم برنج ایرانی، گوجه کبابی', 'product_id': 25347405}"
46166274,50310,کبابش درست پخته نشده بود بوی گوشت خام میداد نمیشد خورد مزش هم اصلا خوب نبود این چه وضعه غذاس این همه پول دادم!!!!!!!!!,pzvz91,"{'product_title': 'چلو کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی، 300 گرم برنج ایرانی، گوجه کبابی', 'product_id': 5278603}"
46166274,50310,کبابش درست پخته نشده بود بوی گوشت خام میداد نمیشد خورد مزش هم اصلا خوب نبود این چه وضعه غذاس این همه پول دادم!!!!!!!!!,pzvz91,"{'product_title': 'خوراک کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی', 'product_id': 5280111}"
47583097,50310,دوبار گرفتم. قرمه سبزی افتضاح! کوبیده قابل قبول,pzvz91,"{'product_title': 'چلو خورشت قورمه سبزی', 'product_description': 'یک پرس خورشت قورمه سبزی، یک تکه گوشت گوساله، 300 گرم برنج ایرانی', 'product_id': 25347409}"
47583097,50310,دوبار گرفتم. قرمه سبزی افتضاح! کوبیده قابل قبول,pzvz91,"{'product_title': 'چلو کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی، 300 گرم برنج ایرانی، گوجه کبابی', 'product_id': 5278603}"
46639674,50310,خورشت قورمه سبزی این رستوران فاسد و خرابه. اصلا نخرید. مواد اولیه همه خراب شده بود و بوی بسیار بدی میداد. کیفیت افتضاح,pzvz91,"{'product_title': 'خورشت قورمه سبزی (یک کیلوگرم)', 'product_description': 'یک کیلوگرم خورشت قورمه سبزی، 2 تکه گوشت گوساله', 'product_id': 5279308}"
46323778,50310,چلوکوبیده مرغ خوب بودو راضیم کاملا ولی خوراک کوبیده اصلا شبیه کوبیده نبودبیشتر شبیه کوبیده مرغ بود,pzvz91,"{'product_title': 'خوراک کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی', 'product_id': 5280111}"
46323778,50310,چلوکوبیده مرغ خوب بودو راضیم کاملا ولی خوراک کوبیده اصلا شبیه کوبیده نبودبیشتر شبیه کوبیده مرغ بود,pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
48797047,50310,ممننون,pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
48797047,50310,ممننون,pzvz91,"{'product_title': 'خوراک کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی', 'product_id': 5280111}"
47802373,50310,عالی,pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
47802373,50310,عالی,pzvz91,"{'product_title': 'نوشابه خانواده', 'product_description': '1.5 لیتر  پپسی', 'product_id': 5280354}"
48797192,50310,عالی,pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
46356238,50310,سبزی نیاز به پخت بیشتری داشت اما در مجموع خوب بود,pzvz91,"{'product_title': 'سوپ جو یک کیلوگرم', 'product_description': 'جو، آب مرغ، هویج، سیب زمینی', 'product_id': 5279989}"
48744566,50310,کیفیت خیلی پایین بود. مواد قیمه خام بود و مزه خوبی نداشت.,pzvz91,"{'product_title': 'سوپ جو یک کیلوگرم', 'product_description': 'جو، آب مرغ، هویج، سیب زمینی', 'product_id': 5279989}"
48744566,50310,کیفیت خیلی پایین بود. مواد قیمه خام بود و مزه خوبی نداشت.,pzvz91,"{'product_title': 'خورشت قیمه سیب زمینی (یک کیلوگرم)', 'product_description': 'یک کیلوگرم خورشت قیمه سیب زمینی، 4 تکه گوشت گوساله، سیب زمینی سرخ کرده', 'product_id': 5279306}"
48797107,50310,سپاس,pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
49579793,50310,کیفیت افتضاح بدون نمک,pzvz91,"{'product_title': 'خورشت قورمه سبزی (یک کیلوگرم)', 'product_description': 'یک کیلوگرم خورشت قورمه سبزی، 2 تکه گوشت گوساله', 'product_id': 5279308}"
49579793,50310,کیفیت افتضاح بدون نمک,pzvz91,"{'product_title': 'خورشت قورمه سبزی (نیم کیلوگرم)', 'product_description': 'نیم کیلوگرم خورشت قورمه سبزی، 2 تکه گوشت گوساله', 'product_id': 5279307}"
49579793,50310,کیفیت افتضاح بدون نمک,pzvz91,"{'product_title': 'سوپ جو یک کیلوگرم', 'product_description': 'جو، آب مرغ، هویج، سیب زمینی', 'product_id': 5279989}"
49107069,50310,غذا سرد اصلا به درد نمیخوره,pzvz91,"{'product_title': 'چلو خورشت قیمه سیب زمینی برنج ایرانی', 'product_description': 'یک پرس خورشت قیمه سیب زمینی، یک تکه گوشت گوساله، سیب زمینی سرخ کرده، 300 گرم برنج ایرانی', 'product_id': 25347408}"
47933874,50310,باسلام و خداقوت.ضمن بسته بندی و تحویل به موقع،تلخ ترین فسنجان زندگی مون بود,pzvz91,"{'product_title': 'چلو خورشت فسنجان', 'product_description': 'یک پرس خورشت فسنجان، 3 عدد گوشت قلقلی مخلوط گوساله و گوسفندی، گردو، رب انار، (طعم ملس رو به شیرین)، 300 گرم برنج ایرانی', 'product_id': 5278929}"
47978510,50310,"کباب مرغ هاش خیلی کوچک بود
برنج هم قاطی داشت",pzvz91,"{'product_title': 'چلو کباب کوبیده مرغ', 'product_description': 'یک سیخ کباب کوبیده سینه مرغ 150گرمی، 300 گرم برنج ایرانی، گوجه کبابی یک عدد ', 'product_id': 5351034}"
47978510,50310,"کباب مرغ هاش خیلی کوچک بود
برنج هم قاطی داشت",pzvz91,"{'product_title': 'نوشابه بطری', 'product_description': '300 میلی لیتر', 'product_id': 5280352}"
46431826,50310,من همیشه از همین رستوران بابت کیفیت خوبش سفارش می دادم ولی اینبار واقعا کیفیتش اومده خیلی پایین هم خام بودن کباباش و هم سفت,pzvz91,"{'product_title': 'خوراک کباب کوبیده ممتاز', 'product_description': '2 سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 100 گرمی', 'product_id': 5280111}"
46431826,50310,من همیشه از همین رستوران بابت کیفیت خوبش سفارش می دادم ولی اینبار واقعا کیفیتش اومده خیلی پایین هم خام بودن کباباش و هم سفت,pzvz91,"{'product_title': 'خوراک کباب کوبیده (یک سیخ)', 'product_description': 'یک سیخ کباب کوبیده گوشت مخلوط گوساله و گوسفندی 80 گرمی', 'product_id': 5280247}"
48776179,50310,قورمه سفارش دادم،قیمه اومد,pzvz91,"{'product_title': 'چلو خورشت قورمه سبزی برنج ایرانی', 'product_description': 'یک پرس خورشت قورمه سبزی، یک تکه گوشت گوساله، 300 گرم برنج ایرانی', 'product_id': 25347409}"
