comment_id,comment_text,foods
48294628.0,حجم غذا کم شده و بعید بدونم اون مقداری باش که داخل منو ذکر شده.  غذا سرد سرد رسید به دستم و از همه مهم تر تو وضیحات نوشته بودم نی و کارد و چنگال بذارید به خودشون زحمت ندادن ین کوچکترین توضیحات هم رعایت کنن.مشتری مداری صفر,"[{'title': 'ساندویچ دونر کباب مخلوط متوسط (120 گرمی)'}, {'title': 'نوشابه قوطی فانتا پرتقالی'}]"
47996870.0,نان دونر کاملا سوخته بود و غذا خیلی شور بود توقع نداشتم از دونرگاردن,[{'title': 'ساندویچ دونر کباب گوشت بزرگ (160 گرمی)'}]
47484634.0,این چیه دست مردم میدید به جز نون افتضاح,[{'title': 'ساندویچ دونر کباب گوشت بزرگ (160 گرمی)'}]
47490787.0,دو بار دارم سفارش میدم هر چی رو میگم حذف بشه اصلا انجام نمیشه و دوبار هست که با سس تند دارید برام میفرستید واقعا که,[{'title': 'ساندویچ دونر کباب مخلوط بزرگ (160 گرمی)'}]
46839312.0,سس آناناس فرستاده نشد,"[{'title': 'ساندویچ دونر کباب گوشت بزرگ (160 گرمی)'}, {'title': 'ساندویچ دونر کباب مخلوط بزرگ (160 گرمی)'}, {'title': 'نوشابه قوطی کوکا کولا'}]"
45609756.0,مشتری دائمی این شعبه و بقیه شعبات هستم،متاسفانه اینبار بسیار خشک شده بود و سس مخصوصشون رو  نفرستاده بودند,"[{'title': 'دونر کباب مخلوط پرسی (200 گرم)'}, {'title': 'آب پرتقال'}]"
45301818.0,متاسفانه جعبه قارچ از زیر باز شده بود و همه اش به زمین ریخت‌.,"[{'title': 'قارچ سوخاری'}, {'title': 'ساندویچ دونر کباب مخلوط بزرگ (160 گرمی)'}]"
47262056.0,قبلا سه مدل سس داشتن، جدیدا سس اناناس رو حذف کردن,"[{'title': 'ساندویچ دونر کباب گوشت بزرگ (160 گرمی)'}, {'title': 'نوشابه قوطی کوکا کولا'}, {'title': 'سیب زمینی سرخ کرده با ادویه تند'}]"
45180273.0,بنده آخر متوجه نشدم اگر بخواهم فقط ۵یا۶ عدد فلافل سفارش بدهم کدام گزینه را انتخاب کنم .هر دفعه متفاوت می‌آید این دفعه که مرغ  آمد جای کاهو کلم خلاصه هر دفعه هر چی سفارش دادم نشد آنکه می‌خواستم.,"[{'title': 'ساندویچ فلافل پرسی (7 قرص)'}, {'title': 'قارچ سوخاری'}, {'title': 'نوشابه قوطی کوکا کولا'}]"
47225985.0,باید دوتا ساندویچ بوخوری تا سیرت کنه همیشه هم سرد میرسه دستم چی بگم دیگه با سیصد تومن پول بازم سیر نمیشی....,"[{'title': 'ساندویچ دونر کباب مخلوط بزرگ (160 گرمی)'}, {'title': 'ساندویچ دونر کباب گوشت بزرگ (160 گرمی)'}]"
47233750.0,سس سبزی که خیلی دوست داریم و همیشه توی پک های سسشان بود را نذاشته بودند و ما به خاطر اون سس دوست داریم. اصلا قشنگ نبود,"[{'title': 'ساندویچ دونر کباب مخلوط بزرگ (160 گرمی)'}, {'title': 'سیب زمینی سرخ کرده ساده'}]"
46254321.0,متاسفانه سفارش اشتباه ارسال شده بود و واقعا شاورمای مرغ خوشمزه نیود و مرغ هم طعم جالبی نداشت هم بوی خوبی نداشت,"[{'title': 'ساندویچ دونر کباب گوشت متوسط (120 گرمی)'}, {'title': 'ساندویچ دونر کباب گوشت بزرگ (160 گرمی)'}, {'title': 'ساندویچ شاورما مرغ'}]"
