comment_id,comment_text,foods
48720574.0,واقعا عالی بود عالی ؛ خداقوت میگم بهتون دستمریزاد,[{'title': 'پنینی کباب تابه ای یک نفره'}]
45663412.0,یکی از ظرف های کباب تابه ای روغن پس داده بود,"[{'title': 'بشقاب کباب تابه ای'}, {'title': 'پنینی کتلت مامان پز یک نفره'}]"
45438374.0,باسلام. تشکر بابت ارسال به موقع.  متاسفانه من اشتباهی دکمه تحویل نگرفتم را زدم. عذر زحمت,[{'title': 'بشقاب کباب تابه ای'}]
47643733.0,خیلی معمولی ب میزان گوشت کم و سویای خیلی زیاد . نسبت به قیمتش کیفیت پایین..,"[{'title': 'بشقاب کتلت مامان پز'}, {'title': 'ترشی هالوپینو\u200c'}]"
48126937.0,چرب و پر از زردچوبه بود مرغ,"[{'title': 'بشقاب سینه مرغ رژیمی'}, {'title': 'سوپ جو و سبزیجات'}]"
46366249.0,باسلام. علیرغم انتظار کیفیت پنینی پایین آمده بود و همچنین سرد بود.,"[{'title': 'پنینی مرغ و اسفناج یک نفره'}, {'title': 'بشقاب سالاد الویه مرغ'}]"
46734020.0,کیفیت پنینی زبان عالیست,"[{'title': 'پنینی زبان گوساله یک نفره'}, {'title': 'سس فلفل تند'}, {'title': 'سس سیر و خردل'}, {'title': 'پنینی هات داگ گیاهی یک نفره'}, {'title': 'سوپ جو و سبزیجات'}]"
45354749.0,خوش طعم و با کیفیت,[{'title': 'کلاسیک برگر گوشت گوساله'}]
47973936.0,سس نداشت کاملا معمولی به صرفه نیست,"[{'title': 'پیتزا پپرونی آمریکایی 21 سانتی متری'}, {'title': 'دبل برگر ۴۰۰ گرمی'}, {'title': 'کچاپ'}]"
46690008.0,خیلی معمولی ، قیمت و حجم مطابقت ندارد,"[{'title': 'پنینی سینه مرغ فلفلی  یک نفره'}, {'title': 'نوشابه شیشه ای زیرو'}]"
