comment_id,vendor_id,comment_text,vendor_code,foods
48162662,42111,خوب بود,0rv5j9,"{'product_title': 'چلو جوجه کباب', 'product_description': 'یک سیخ جوجه کباب سینه مرغ زعفرانی 150 گرمی، 350 گرم برنج ایرانی، کره حیوانی پاستوریزه 10 گرمی، دورچین: گوجه کبابی', 'product_id': 25868315}"
47740502,42111,کیفیت عالی دمتون گرم,0rv5j9,"{'product_title': 'زرشک پلو با مرغ ربی (ران)', 'product_description': '350 گرم ران مرغ سرخ شده، 350 گرم زرشک پلو با برنج ایرانی، پیاز و جعفری، کلم قرمز، بسته بندی سلفی گیاهی', 'product_id': 25016852}"
48163400,42111,قیمه امروز سیب زمینی سرخ کرده نداشت.درحالی که توی منو سیب زمینی سرخ کرده نوشته شده!,0rv5j9,"{'product_title': 'چلو خورشت قیمه', 'product_description': '300 گرم خورشت قیمه، 2 تکه گوشت گوساله، خلال سیب زمینی سرخ شده، 350 گرم برنج ایرانی، ظرف بسته بندی برنج فوم و خورشت گیاهی', 'product_id': 25016854}"
48274009,42111,کیفیت غذا با تصویر نمایش داده شده مغایرت دارد,0rv5j9,"{'product_title': 'چلو جوجه کباب', 'product_description': 'یک سیخ جوجه کباب سینه مرغ زعفرانی 200 گرمی، 350 گرم برنج ایرانی، کره حیوانی پاستوریزه 10 گرمی، دورچین: گوجه کبابی، نارنج، کلم قرمز، بسته بندی سلفی گیاهی', 'product_id': 4658410}"
45260898,42111,سلام فقط این سوپ ارسالی مرغ نداشت ،جو خالی بود,0rv5j9,"{'product_title': 'سوپ جو یک کیلوگرم', 'product_description': 'سوپ جو، سینه مرغ ریش ریش شده، قلم گوساله، جعفری، هویج، جو پوست کنده و پرک، بسته بندی سطل یکبار مصرف', 'product_id': 17850988}"
45260898,42111,سلام فقط این سوپ ارسالی مرغ نداشت ،جو خالی بود,0rv5j9,"{'product_title': 'سالاد فصل', 'product_description': 'دست ساز، کاهو، کلم سفید، هویج، گوجه یا کلم قرمز', 'product_id': 4658383}"
45260898,42111,سلام فقط این سوپ ارسالی مرغ نداشت ،جو خالی بود,0rv5j9,"{'product_title': 'خوراک کباب کوبیده', 'product_description': '2 سیخ کباب کوبیده مخلوط گوشت گوساله و گوسفندی 200 گرمی، دورچین: گوجه کبابی، نارنج، پیاز جعفری، کلم قرمز، نان لواش، دیس گیاهی', 'product_id': 4658389}"
45260898,42111,سلام فقط این سوپ ارسالی مرغ نداشت ،جو خالی بود,0rv5j9,"{'product_title': 'خوراک کباب لقمه', 'product_description': '2 سیخ کباب لقمه مخلوط گوشت گوساله و گوسفندی 230 گرمی، دورچین، گوجه کبابی، نارنج، پیاز جعفری، کلم قرمز، نان لواش، دیس گیاهی', 'product_id': 4658390}"
45571694,42111,سلام من خوراک کباب لقمه خواسته بودم با برنج قاطی شده ارسال کردند,0rv5j9,"{'product_title': 'چلو کره', 'product_description': '350 برنج ایرانی، با کره حیوانی 10 گرمی پاستوریزه، بسته بندی ظرف معمولی فوم', 'product_id': 8672241}"
45571694,42111,سلام من خوراک کباب لقمه خواسته بودم با برنج قاطی شده ارسال کردند,0rv5j9,"{'product_title': 'خوراک کباب لقمه', 'product_description': '2 سیخ کباب لقمه مخلوط گوشت گوساله و گوسفندی 230 گرمی، دورچین، گوجه کبابی، نارنج، پیاز جعفری، کلم قرمز، نان لواش، دیس گیاهی', 'product_id': 4658390}"
46293996,42111,سلام نه دیگ نداشت کره ها روی برنج گرم ،مچاله شده بودند,0rv5j9,"{'product_title': 'چلو کره', 'product_description': '350 برنج ایرانی، با کره حیوانی 10 گرمی پاستوریزه، بسته بندی ظرف معمولی فوم', 'product_id': 8672241}"
