comment_id,vendor_id,comment_text,vendor_code,foods
46812309,32817,مثل همیشه خیلی خوب بود فقط ۳ تا نوشابه قوطی داشتیم که نفرستاده بودن منم فرصت نکردم زنگ بزنم,3e6e7o,"{'product_title': 'کباب ترکی گوشت با مخلفات پرسی (دو نفره)', 'product_description': 'گوشت گوشت گوساله دونر شده، قارچ، پیاز، دورچین: خیارشور، گوجه، پیاز جعفری، نان باگت', 'product_id': 4134657}"
46812309,32817,مثل همیشه خیلی خوب بود فقط ۳ تا نوشابه قوطی داشتیم که نفرستاده بودن منم فرصت نکردم زنگ بزنم,3e6e7o,"{'product_title': 'نوشابه قوطی کوکا کولا', 'product_description': '330 میلی لیتر', 'product_id': 21204561}"
47851655,32817,"خیلی عالی بود مثل همیشه 
هم حجم و هم کیفیت",3e6e7o,"{'product_title': 'ساندویچ کباب ترکی مخلوط با مخلفات ساده', 'product_description': '300 گرم گوشت گوشت گوساله و سینه مرغ دونر شده، قارچ، پیاز، جعفری، گوجه، خیارشور، سس مخصوص، نان باگت', 'product_id': 4099933}"
44960448,32817,پیتزا گوشت قارچ مواد ماکارونی با رب بود خیلی روغنی,3e6e7o,"{'product_title': 'پیتزا قارچ و گوشت آمریکایی یک نفره (22 سانتی متری)', 'product_description': 'خمیر پیتزا آمریکایی، گوشت گوساله چرخ شده، قارچ، پیاز، پنیر پیتزا', 'product_id': 4100283}"
18984776,32817,"به جای پیتزا چیز دیگه ای شبیه کالوزن فرستادن
و کیفیت غذا پایین بود به حدی که ۲ نفر که غذا رو خوردن دل درد گرفتن",3e6e7o,"{'product_title': 'پیتزا رست بیف', 'product_description': 'خمیر پیتزا آمریکایی، گوشت مغز ران گوساله رست شده، قارچ، پنیر پیتزا', 'product_id': 4100285}"
18984776,32817,"به جای پیتزا چیز دیگه ای شبیه کالوزن فرستادن
و کیفیت غذا پایین بود به حدی که ۲ نفر که غذا رو خوردن دل درد گرفتن",3e6e7o,"{'product_title': 'نوشابه قوطی', 'product_description': '330 میلی لیتر', 'product_id': 21204560}"
18984776,32817,"به جای پیتزا چیز دیگه ای شبیه کالوزن فرستادن
و کیفیت غذا پایین بود به حدی که ۲ نفر که غذا رو خوردن دل درد گرفتن",3e6e7o,"{'product_title': 'سیب زمینی تنوری', 'product_description': 'یک نفره، سیب زمینی کبابی، پنیر پیتزا، قارچ، فلفل دلمه ای، گوجه، سس مخصوص', 'product_id': 4099962}"
23162953,32817,كيفیت و طعم خوب بود,3e6e7o,"{'product_title': 'ساندویچ فیله مرغ کبابی', 'product_description': '3 تکه فیله مرغ کبابی، خیارشور، گوجه، کاهو، سس مخصوص، نان باگت', 'product_id': 4100159}"
28046690,32817,خیلی خیلی چرب بود,3e6e7o,"{'product_title': 'ساندویچ کباب ترکی مخلوط', 'product_description': '300 گرم گوشت گوشت گوساله و سینه مرغ دونر شده، قارچ، پیاز، جعفری، گوجه، خیارشور، سس مخصوص، نان باگت', 'product_id': 4099933}"
26559096,32817,کیفیت و طعم پیتزا وکباب ترکی مثل همیشه خوب بود,3e6e7o,"{'product_title': 'ساندویچ کباب ترکی گوشت', 'product_description': '300 گرم گوشت گوشت گوساله دونر شده، گوجه، خیارشور، سس مخصوص، نان باگت، (بدون مخلفات)', 'product_id': 4099934}"
26559096,32817,کیفیت و طعم پیتزا وکباب ترکی مثل همیشه خوب بود,3e6e7o,"{'product_title': 'پیتزا قارچ و مرغ', 'product_description': 'خمیر پیتزا آمریکایی، سینه مرغ تکه ای، قارچ، پنیر پیتزا', 'product_id': 4100284}"
26559096,32817,کیفیت و طعم پیتزا وکباب ترکی مثل همیشه خوب بود,3e6e7o,"{'product_title': 'پیتزا قارچ و گوشت', 'product_description': 'خمیر پیتزا آمریکایی، گوشت گوساله چرخ شده، قارچ، پیاز، پنیر پیتزا', 'product_id': 4100283}"
26559096,32817,کیفیت و طعم پیتزا وکباب ترکی مثل همیشه خوب بود,3e6e7o,"{'product_title': 'ساندویچ کباب ترکی مرغ', 'product_description': '300 گرم سینه مرغ دونر شده، گوجه، خیارشور، سس مخصوص، نان باگت، (بدون مخلفات)', 'product_id': 21173239}"
20789385,32817,بسیار شور بود کیفیت بسیار پایین و سرد بود سس سفید هم نداشتن ماست با ابلیمو فرستاده بودن فوق العاده چرت,3e6e7o,"{'product_title': 'پیتزا رست بیف', 'product_description': 'خمیر پیتزا آمریکایی، گوشت مغز ران گوساله رست شده، قارچ، پنیر پیتزا', 'product_id': 4100285}"
