comment_id,comment_text,foods
43536167.0,عالی واقعاً عالی,"[{'title': 'نوشابه خانواده زمزم لیمویی'}, {'title': 'سمبوسه پیتزایی'}, {'title': 'فلافل سه قرص'}, {'title': 'فلافل چهار قرص'}]"
35669753.0,فلافل ها خيلي خوشمزه بودن و برخورد پيك خيلي محترمانه بود ممنون كه به توضيحات توجه ميكنيد.,"[{'title': 'ساندویچ فلافل چهار قرص'}, {'title': 'سمبوسه معمولی'}, {'title': 'ساندویچ کوکتل'}]"
38714838.0,خیلی خوشمزه بود ولی متاسفانه حجمش خیلی کمه,"[{'title': 'ساندویچ الویه مرغ'}, {'title': 'ساندویچ تخم مرغ'}, {'title': 'ماءالشعیر خانواده دلستر هلو'}]"
39966527.0,به جای ۶ سس فقط سه تا ارسال شده بود. در سمبوسه پیتزایی اثری از قارچ که نوشته نبود. پول فلافل اضافه هم گرفته شده بود که در هر ساندویچ ۳ تا گذاشته بودند. خوب نیست به بهانه تخفیفی که رستوران گذاشته این همه از سر و ته سفارش زده شود. عدم صداقت باعث از دست دادن مشتریه,"[{'title': 'ساندویچ فلافل سه قرص'}, {'title': 'فلافل (اضافه)'}, {'title': 'سس فرانسوی (اضافه)'}, {'title': 'سمبوسه معمولی'}, {'title': 'سس مایونز (اضافه)'}, {'title': 'نوشابه خانواده زمزم لیمویی'}, {'title': 'سمبوسه پیتزایی'}, {'title': 'سس مایونز (اضافه)'}]"
28472452.0,غذای مناسب و برخورد خوب پیک.,"[{'title': 'ساندویچ سوسیس آلمانی'}, {'title': 'سس مایونز (اضافه)'}, {'title': 'ساندویچ فلافل سه قرص'}, {'title': 'سمبوسه معمولی'}, {'title': 'ساندویچ هات داگ پنیری'}]"
30169705.0,خیلی بی کیفیت وبد,"[{'title': 'ساندویچ هات داگ پنیری'}, {'title': 'ساندویچ فلافل دو قرص'}, {'title': 'سمبوسه پیتزایی'}, {'title': 'نوشابه بطری زمزم کولا'}]"
28133331.0,سلام. وقت تان بخیر. تقریباً خوب بود. راضی ام. امیدوارم که کیفیت ساندویچ و بقیه محصولات تان بهتر و بیشتر شود به یاری خدا.,"[{'title': 'سمبوسه معمولی'}, {'title': 'ساندویچ فلافل چهار قرص'}, {'title': 'سس کچاپ (اضافه)'}]"
35335001.0,پیک بسیار انسان شریف بود.خداوند متعال خیر اش دهد,"[{'title': 'نوشابه خانواده زمزم پرتقالی'}, {'title': 'سمبوسه پیتزایی'}, {'title': 'سس کچاپ (اضافه)'}]"
44116924.0,"کاهو ها همه پلاسیده بودند.
و داخل پلاستیک ریخته بودند
برای ۳ تا سمبوسه یه تیکه کاغذ گذاشته بودند.
اگر داخل یه کیسه فریزر میذاشتن خیلی بهتر بود.
غذا هم کاملا یخ بود","[{'title': 'ساندویچ فلافل سه قرص'}, {'title': 'سمبوسه معمولی'}]"
35511616.0,عالی ارسال به موقع,[{'title': 'ساندویچ فلافل چهار قرص'}]
