comment_id,vendor_id,comment_text,vendor_code,foods
45399356,60396,کیفیت خوب بود منتهی قیمتش تناسب با حجمش نداشت اصلا خیلی گرون بود,0wzq8g,"{'product_title': 'سینی فینگرفود ویژه', 'product_description': 'بورک پنیر، بازو سوخاری، بال کبابی، بیکن گوشت 90%، سوسیس انگشتی، زیتون بی هسته، پیتزا پپرونی لقمه ای در یک سینی شکیل 32 در 32 سانتی متری', 'product_id': 24012414}"
46545683,60396,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,0wzq8g,"{'product_title': 'پیتزا چهار فصل (ایتالیایی) 28 سانتی متر', 'product_description': 'خمیر پیتزا ایتالیایی، پیتزا رست بیف (خمیر پیتزا ایتالیایی، گوشت گوساله ریش ریش شده طعم دارشده در روغن زیتون و ادویه های مخصوص، فلفل دلمه ای، قارچ، زیتون، کنجد، پنیر چدار، پنیر موزارلا، سس مخصوص شاهو)، سبزیجات (خمیر پیتزا ایتالیایی، نخودفرنگی، ذرت، فلفل دلمه ای، هویج، پیاز، زیتون، گوجه گیلاسی، گوجه فرنگی، قارچ، بیبی کورن، کنجد، پنیر چدار، پنیر موزارلا، سس مخصوص شاهو)، استیک بوقلمون (خمیر پیتزا ایتالیایی، استیک بوقلمون 90 درصد، فلفل دلمه ای، قارچ، زیتون، کنجد، پنیر چدار، پنیر موزارلا، سس مخصوص شاهو)، مرغ و قارچ (خمیر پیتزا ایتالیایی، مرغ ریش ریش شده طعم دار شده در سس زیتون، فلفل دلمه ای، قارچ، زیتون، کنجد، پنیر چدار، موزارلا، سس مخصوص شاهو)، (سرویس اضافه به انتخاب شما)', 'product_id': 6459606}"
46545683,60396,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,0wzq8g,"{'product_title': 'سس مخصوص', 'product_description': 'سس مخصوص دست ساز', 'product_id': 8588322}"
46545683,60396,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,0wzq8g,"{'product_title': 'سس سیر', 'product_description': 'سس سیر دست ساز', 'product_id': 8588308}"
46545683,60396,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,0wzq8g,"{'product_title': 'فیله سوخاری ۳ تکه', 'product_description': '3 تکه فیله سوخاری، سیب زمینی، یک عدد نان بروتچن یا هلندی', 'product_id': 7631078}"
46545683,60396,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,0wzq8g,"{'product_title': 'سس چیلی تای', 'product_description': 'سس چیلی تای دست ساز', 'product_id': 8588312}"
46545683,60396,اصلا طعم سوخاری خوب نبود، پیتزا هم خیلیییی برشته شده بود، حالت سوخته داشت، اولین بار بود سفارش دادم، دیگه ازشون سفارش نمیدم,0wzq8g,"{'product_title': 'سس مخصوص', 'product_description': 'سس مخصوص دست ساز', 'product_id': 8588322}"
29932556,60396,زیر پیتزا خیس شده بود ! حالم بد شد اصلا,0wzq8g,"{'product_title': 'پیتزا پپرونی (ایتالیایی) 28 سانتی متر', 'product_description': 'خمیر پیتزا ایتالیایی، پپرونی 80 درصد، فلفل دلمه ای، قارچ، زیتون، کنجد، پنیر چدار، موزارلا، سس مخصوص شاهو (سرویس اضافه به انتخاب شما)', 'product_id': 6459600}"
29932556,60396,زیر پیتزا خیس شده بود ! حالم بد شد اصلا,0wzq8g,"{'product_title': 'سس چیلی تای', 'product_description': 'سس چیلی تای دست ساز', 'product_id': 8588312}"
29932556,60396,زیر پیتزا خیس شده بود ! حالم بد شد اصلا,0wzq8g,"{'product_title': 'سس خردل', 'product_description': 'سس خردل دست ساز', 'product_id': 8588307}"
