comment_id,vendor_id,comment_text,vendor_code,foods
46314935,64807,"بسیار عالی
کیفیت بسیار خوب 
کبابی های دیگه با این قیمت دورچین و نان و... نمیزارن ولی این کبابی دورچین عالی و نان در حد کفاف گذاشته بود و در کل با توجه به کیفیت و دورچین و نان قیمت ها بسیار مناسبه",0m12ky,"{'product_title': 'کباب کوبیده (یک سیخ)', 'product_description': 'یک سیخ 110 گرمی مخلوط گوساله و گوسفندی(بدون احتساب نان و گوجه و دورچین)', 'product_id': 6951783}"
46314935,64807,"بسیار عالی
کیفیت بسیار خوب 
کبابی های دیگه با این قیمت دورچین و نان و... نمیزارن ولی این کبابی دورچین عالی و نان در حد کفاف گذاشته بود و در کل با توجه به کیفیت و دورچین و نان قیمت ها بسیار مناسبه",0m12ky,"{'product_title': 'جوجه کباب زعفرانی (یک سیخ)', 'product_description': 'یک سیخ 200 گرمی سینه مرغ زعفرانی بدون استخوان (بدون احتساب نان و گوجه و دورچین)', 'product_id': 6951788}"
48724338,64807,"من همیشه لقمه سفارش میدم و طعمش عالیه 
این دفعه چربی کباب زیاد بود و بوی دنبه میداد زیاد",0m12ky,"{'product_title': 'پاچین زعفرانی (یک سیخ)', 'product_description': '200 گرم پاچین، سس خردل', 'product_id': 6951786}"
48724338,64807,"من همیشه لقمه سفارش میدم و طعمش عالیه 
این دفعه چربی کباب زیاد بود و بوی دنبه میداد زیاد",0m12ky,"{'product_title': 'خوراک کباب لقمه', 'product_description': 'یک سیخ کباب کوبیده مخلوط گوساله و گوسفندی 200 گرمی، دورچین روز (ارسال محصولات تازه کنار غذا، متغیر متناسب با فصل)\r\n\r\n', 'product_id': 21283032}"
48724338,64807,"من همیشه لقمه سفارش میدم و طعمش عالیه 
این دفعه چربی کباب زیاد بود و بوی دنبه میداد زیاد",0m12ky,"{'product_title': 'کباب کوبیده (یک سیخ)', 'product_description': 'یک سیخ 110 گرمی مخلوط گوساله و گوسفندی(بدون احتساب نان و گوجه و دورچین)', 'product_id': 6951783}"
48724338,64807,"من همیشه لقمه سفارش میدم و طعمش عالیه 
این دفعه چربی کباب زیاد بود و بوی دنبه میداد زیاد",0m12ky,"{'product_title': 'نوشابه بطری اسپرایت', 'product_description': '300 میلی لیتر', 'product_id': 6951983}"
46553517,64807,یکم مزه چربی میداد و خیلی معمولی بود خیلی,0m12ky,"{'product_title': 'کباب کوبیده (یک سیخ)', 'product_description': 'یک سیخ 110 گرمی مخلوط گوساله و گوسفندی(بدون احتساب نان و گوجه و دورچین)', 'product_id': 6951783}"
46553517,64807,یکم مزه چربی میداد و خیلی معمولی بود خیلی,0m12ky,"{'product_title': 'نوشابه بطری کوکاکولا', 'product_description': '300 میلی لیتر', 'product_id': 6951981}"
46553517,64807,یکم مزه چربی میداد و خیلی معمولی بود خیلی,0m12ky,"{'product_title': 'نوشابه بطری اسپرایت', 'product_description': '300 میلی لیتر', 'product_id': 6951983}"
16881374,64807,"کباب عالی بود ولی نان کیفیت خوبی نداشت
در هر حال سپاسگزارم",0m12ky,"{'product_title': 'کباب کوبیده (یک سیخ)', 'product_description': 'یک سیخ 110 گرمی مخلوط گوساله و گوسفندی(بدون احتساب نان و گوجه و دورچین)', 'product_id': 6951783}"
16881374,64807,"کباب عالی بود ولی نان کیفیت خوبی نداشت
در هر حال سپاسگزارم",0m12ky,"{'product_title': 'نان', 'product_description': 'نصف نان سنکگ', 'product_id': 8336996}"
16881374,64807,"کباب عالی بود ولی نان کیفیت خوبی نداشت
در هر حال سپاسگزارم",0m12ky,"{'product_title': 'نوشابه خانواده کوکاکولا', 'product_description': '1.5 لیتر', 'product_id': 6951984}"
