comment_id,vendor_id,comment_text,vendor_code,foods
47938513,322076,دوستان دقت کنن' این هزینه ای که بابت این غذا دارین میدین فقط برای یکم سبزیجات پخته س!!! فقط یه تیکه مرغِ نهایتا ۱۰۰ گرمیه خیلی بی مزه و خشک داخلشه!! یکی از نظراتو قبل از سفارش دیدم که نوشته بودن پوره سیب زمینی عالی بوده! در صورتیکه اصن پوره سیب زمینی نداشت غیر از چندتا تیکه سیب زمینی آپ پز شده!! خلاصه که دفعهء اول و آخرم بود از اینجا غذا سفارش دادم!!,0yo9vn,"{'product_title': 'استیک سینه مرغ', 'product_description': '200 گرم سینه مرغ مرینیت شده، سیب زمینی گریل شده، کدو بخار پز شده، هویج بخار پز شده، ذرت بخار پز شده، گوجه فرنگی، کاهو فرانسوی', 'product_id': 23203780}"
48232741,322076,سس ریخته بود کل غذا سسی بود و خیلی کم گوشت بود,0yo9vn,"{'product_title': 'ساندویچ رست بیف', 'product_description': '170 گرم راسته گوساله مرینیت شده، گوجه فرنگی، کاهو، خیارشور، نان چاودار', 'product_id': 23203777}"
48346936,322076,بسیار سرد و بد مزه بود,0yo9vn,"{'product_title': 'ساندویچ فیله مرغ', 'product_description': '200 گرم فیله مرغ مرینیت شده، گوجه فرنگی، کاهو، خیارشور، نان چاودار', 'product_id': 23203776}"
45800903,322076,همه چی عالی,0yo9vn,"{'product_title': 'چاینیز نودل', 'product_description': '150 گرم، نودل، فیله مرغ هویج، کدو سبز، فلفل دلمه ای، گوجه فرنگی', 'product_id': 23936922}"
45800903,322076,همه چی عالی,0yo9vn,"{'product_title': 'ساندویچ رست بیف', 'product_description': '170 گرم راسته گوساله مرینیت شده، گوجه فرنگی، کاهو، خیارشور، نان چاودار', 'product_id': 23203777}"
43288051,322076,خیلی خوب بود.,0yo9vn,"{'product_title': 'ساندویچ فیله مرغ', 'product_description': '200 گرم فیله مرغ مرینیت شده، گوجه فرنگی، کاهو، خیارشور، نان چاودار', 'product_id': 23203776}"
44341102,322076,در منو کاهو فرانسوی درج شده اما کاهو معمولی ارسال شد.,0yo9vn,"{'product_title': 'فیله مرغ گریل یک پرس (300 گرم)', 'product_description': 'فیله مرغ گریل شده مرینیت شده، سیب زمینی گریل شده، کدو بخار پز شده، هویج بخار پز شده، ذرت بخار پز شده، گوجه فرنگی، کاهو فرانسوی', 'product_id': 23203828}"
41272193,322076,الویه بیشتر مزه سیب زمینی میداد ولی استیک بوقلمون خوش طعم بود ولی دورچین کم,0yo9vn,"{'product_title': 'ساندویچ الویه سرد', 'product_description': '200 گرم، سینه مرغ ریش ریش شده، سیب زمینی، تخم مرغ، خیارشور، نان چاودار', 'product_id': 23203779}"
41272193,322076,الویه بیشتر مزه سیب زمینی میداد ولی استیک بوقلمون خوش طعم بود ولی دورچین کم,0yo9vn,"{'product_title': 'استیک بوقلمون', 'product_description': '300 گرم سینه بوقلمون مرینیت شده، سیب زمینی گریل شده، کدو بخار پز شده، هویج بخار پز شده، ذرت بخار پز شده، گوجه فرنگی، کاهو فرانسوی', 'product_id': 23203781}"
42544575,322076,۱۰ تومن هزینه ی بسته بندی زیاد بود،ساندویچ خوب بود,0yo9vn,"{'product_title': 'ساندویچ فیله مرغ', 'product_description': '200 گرم فیله مرغ مرینیت شده، گوجه فرنگی، کاهو، خیارشور، نان چاودار', 'product_id': 23203776}"
40025052,322076,"ساندویچ الویه به نسبت قیمت بزرگ و حجیم بود 
طعم عالی
تست بادام زمینی کامل ترین میان وعده و کیفیت مواد عالی",0yo9vn,"{'product_title': 'ساندویچ الویه سرد', 'product_description': '200 گرم، سینه مرغ ریش ریش شده، سیب زمینی، تخم مرغ، خیارشور، نان چاودار', 'product_id': 23203779}"
40025052,322076,"ساندویچ الویه به نسبت قیمت بزرگ و حجیم بود 
طعم عالی
تست بادام زمینی کامل ترین میان وعده و کیفیت مواد عالی",0yo9vn,"{'product_title': 'نوشابه بطری کوکا کولا', 'product_description': '300 میلی لیتر', 'product_id': 23203684}"
40025052,322076,"ساندویچ الویه به نسبت قیمت بزرگ و حجیم بود 
طعم عالی
تست بادام زمینی کامل ترین میان وعده و کیفیت مواد عالی",0yo9vn,"{'product_title': 'تست کره بادام زمینی', 'product_description': 'یک عدد، کره بادام زمینی، موز، توت فرنگی، پودر شکلات، نان باگت', 'product_id': 23203732}"
41517039,322076,اگر دنبال غذای رژیمی هستید پبشنهاد میشه,0yo9vn,"{'product_title': 'فیله مرغ گریل یک پرس (300 گرم)', 'product_description': 'فیله مرغ گریل شده مرینیت شده، سیب زمینی گریل شده، کدو بخار پز شده، هویج بخار پز شده، ذرت بخار پز شده، گوجه فرنگی، کاهو فرانسوی', 'product_id': 23203828}"
