comment_id,vendor_id,comment_text,vendor_code,foods
46779382,34392,خام ونپخته بود گوشت بو میداد,3k62rn,"{'product_title': 'کباب لقمه (پرسی)', 'product_description': '5 عدد کباب لقمه(حدود 60 گرم کباب لقمه گوشت چرخ شده مخلوط با مواد مخصوص رضالقمه)، مخلوط پیاز و جعفری، لقمه شده در نان لواش)', 'product_id': 4174066}"
46779382,34392,خام ونپخته بود گوشت بو میداد,3k62rn,"{'product_title': 'ترشی گل کلم', 'product_description': 'حدود 80 گرم ترشی گل کلم', 'product_id': 4174073}"
46779382,34392,خام ونپخته بود گوشت بو میداد,3k62rn,"{'product_title': 'نوشابه بطری اسپرات', 'product_description': 'null', 'product_id': 7398863}"
46637341,34392,من لقمه دوست دارم عالی بود هر موقع میام تهران باید لقمه بخورم. ولی این دفعه پسرمو میخوان عمل کن با اشک ریختن خوردم.,3k62rn,"{'product_title': 'کباب لقمه (پرسی)', 'product_description': '5 عدد کباب لقمه(حدود 60 گرم کباب لقمه گوشت چرخ شده مخلوط با مواد مخصوص رضالقمه)، مخلوط پیاز و جعفری، لقمه شده در نان لواش)', 'product_id': 4174066}"
47482512,34392,سیب زمینی پر ا روغن و بسیار چرب و ضخیم و بزرگ بود  قابل خوردن نبود اصن,3k62rn,"{'product_title': 'سیب زمینی سرخ شده', 'product_description': 'یک پرس سیب زمینی', 'product_id': 17925695}"
47482512,34392,سیب زمینی پر ا روغن و بسیار چرب و ضخیم و بزرگ بود  قابل خوردن نبود اصن,3k62rn,"{'product_title': 'جوجه لقمه (یک عدد)', 'product_description': 'حدود 60 گرم کباب لقمه مرغ چرخ شده مخلوط پیاز و جعفری، لقمه شده در نان لواش', 'product_id': 4174067}"
47482512,34392,سیب زمینی پر ا روغن و بسیار چرب و ضخیم و بزرگ بود  قابل خوردن نبود اصن,3k62rn,"{'product_title': 'کباب لقمه (یک عدد)', 'product_description': '60 گرم گوشت گوساله چرخ شده، مخلوط با مواد مخصوص رضالقمه، لقمه شده در نان لواش به همراه پیاز و جعفری', 'product_id': 4174065}"
47482512,34392,سیب زمینی پر ا روغن و بسیار چرب و ضخیم و بزرگ بود  قابل خوردن نبود اصن,3k62rn,"{'product_title': 'ماءالشعیر قوطی هی دی هلو', 'product_description': '330 میلی لیتر', 'product_id': 5136685}"
48694030,34392,خوشمزه بود,3k62rn,"{'product_title': 'کباب لقمه (یک عدد)', 'product_description': '60 گرم گوشت گوساله چرخ شده، مخلوط با مواد مخصوص رضالقمه، لقمه شده در نان لواش به همراه پیاز و جعفری', 'product_id': 4174065}"
48694030,34392,خوشمزه بود,3k62rn,"{'product_title': 'سیب زمینی سرخ شده', 'product_description': 'یک پرس سیب زمینی', 'product_id': 17925695}"
48860723,34392,خوشمزه بود اما به نظرم کیفیتش مثل قبل نبود,3k62rn,"{'product_title': 'کباب لقمه (پرسی)', 'product_description': '5 عدد کباب لقمه(حدود 60 گرم کباب لقمه گوشت چرخ شده مخلوط با مواد مخصوص رضالقمه)، مخلوط پیاز و جعفری، لقمه شده در نان لواش)', 'product_id': 4174066}"
48860723,34392,خوشمزه بود اما به نظرم کیفیتش مثل قبل نبود,3k62rn,"{'product_title': 'کباب لقمه (یک عدد)', 'product_description': '60 گرم گوشت گوساله چرخ شده، مخلوط با مواد مخصوص رضالقمه، لقمه شده در نان لواش به همراه پیاز و جعفری', 'product_id': 4174065}"
49952325,34392,عالي,3k62rn,"{'product_title': 'کباب لقمه (پرسی)', 'product_description': '5 عدد کباب لقمه(حدود 60 گرم کباب لقمه گوشت چرخ شده مخلوط با مواد مخصوص رضالقمه)، مخلوط پیاز و جعفری، لقمه شده در نان لواش)', 'product_id': 4174066}"
49588808,34392,از همه کارکنان ممنون هستم واقعا عالی و خوشمزه بود ممنون,3k62rn,"{'product_title': 'کباب لقمه (پرسی)', 'product_description': '5 عدد کباب لقمه(حدود 60 گرم کباب لقمه گوشت چرخ شده مخلوط با مواد مخصوص رضالقمه)، مخلوط پیاز و جعفری، لقمه شده در نان لواش)', 'product_id': 4174066}"
49588808,34392,از همه کارکنان ممنون هستم واقعا عالی و خوشمزه بود ممنون,3k62rn,"{'product_title': 'ترشی فلفل', 'product_description': 'حدود 80 گرم ترشی فلفل', 'product_id': 4174074}"
48694105,34392,خوب بود به نسبت قیمت،پیک اقای محترمی هستن,3k62rn,"{'product_title': 'کباب لقمه (یک عدد)', 'product_description': '60 گرم گوشت گوساله چرخ شده، مخلوط با مواد مخصوص رضالقمه، لقمه شده در نان لواش به همراه پیاز و جعفری', 'product_id': 4174065}"
48990558,34392,خوب بود ولي يكم بعضي تيكه هاي گوشته ش مزه نسبتا بدي ميداد,3k62rn,"{'product_title': 'کباب لقمه (پرسی)', 'product_description': '5 عدد کباب لقمه(حدود 60 گرم کباب لقمه گوشت چرخ شده مخلوط با مواد مخصوص رضالقمه)، مخلوط پیاز و جعفری، لقمه شده در نان لواش)', 'product_id': 4174066}"
48990558,34392,خوب بود ولي يكم بعضي تيكه هاي گوشته ش مزه نسبتا بدي ميداد,3k62rn,"{'product_title': 'کباب لقمه (یک عدد)', 'product_description': '60 گرم گوشت گوساله چرخ شده، مخلوط با مواد مخصوص رضالقمه، لقمه شده در نان لواش به همراه پیاز و جعفری', 'product_id': 4174065}"
49233250,34392,اصلا نونش انقدر نازک بود که پاره میشد,3k62rn,"{'product_title': 'جوجه لقمه (یک عدد)', 'product_description': 'حدود 60 گرم کباب لقمه مرغ چرخ شده مخلوط پیاز و جعفری، لقمه شده در نان لواش', 'product_id': 4174067}"
