comment_id,comment_text,foods
46227770.0,خیلی معمولی تو تخفیفذمی‌ارزید,[{'title': 'پیتزا پپرونی ایتالیایی  دو نفره (30 سانتی متری)'}]
46253478.0,پیتزا خیلی خوشمزه ای بود ولی چرا ریحان نداشت؟ من بخاطر اون ریحان تو عکس، وسوسه شدم سفارش دادم اما خبری ازش نبود. با این حال خوشمزه بود.,"[{'title': 'نوشابه قوطی زیرو'}, {'title': 'پیتزا وردوره (ایتالیایی)'}]"
47700776.0,"قيمتش خيلي بالاست با توجه به اينكه مخلفاتي هم نداره
فقط چون بچه هاي كوچيك بدون مخلفات دوست دارن ميخرم",[{'title': 'پیتزا پپرونی ایتالیایی  دو نفره (30 سانتی متری)'}]
46169482.0,وقتی دو تا پیتزا میگیریم و یه نوشابه خانواده لطفا دو تا لیوان یه بار مصرف هم همراهش بزارید,"[{'title': 'پیتزا پپرونی ایتالیایی  یک نفره (24 سانتی متری)'}, {'title': 'نوشابه خانواده کوکاکولا'}]"
46551657.0,مثل همیشه عالی,[{'title': 'پیتزا سوپریم (آمریکایی)'}]
47515667.0,خیلی خوب بود، گرم و باکیفیت و خوشمزه، ممنون از شما,"[{'title': 'ساندویچ ژامبون گوشت تنوری'}, {'title': 'نوشابه قوطی فانتا'}]"
48147716.0,حجمش خیلی کمتر شده بود.,"[{'title': 'پیتزا کالزونه با ژامبون دو نفره (30 سانتی متری)'}, {'title': 'پیتزا استیک دو نفره (30 سانتی متری)'}]"
45645841.0,کیفیت باورنکردنی پایین بود,"[{'title': 'پیتزا پپرونی (آمریکایی)'}, {'title': 'نوشابه قوطی  اسپرایت'}]"
45173974.0,عالی بود,[{'title': 'پیتزا کالزونه با ژامبون دو نفره (30 سانتی متری)'}]
47433235.0,مثل همیشه عالی,"[{'title': 'پیتزا بارکد دو نفره (30 سانتی متری)'}, {'title': 'سیب زمینی سرخ کرده (ماشروم)'}]"
