comment_id,comment_text,foods
46483025.0,گوجه کبابی رو اصلا ارسال نکردن پولش رو هم بر نگردوندن!!! حیف که با سهل انگاری کیفیت غذا رو هم زیر سوال میبرید،. واقعا متاسفم,"[{'title': 'چلو کباب سلطانی'}, {'title': 'گوجه کبابی'}]"
46759404.0,کیفیت غذا اوکی بود ولی بسته بندی افتضاح ، حداقل نون رو داخل پلاستیک میذاشتید، اینجوری هم که از کامنت ها پیداست اعتقادی به گوجه ندارید کلا مخلفاتش خیلی بی کیفیت بود.,[{'title': 'خوراک جوجه کباب زعفرانی فیله (یک سیخ)'}]
47570493.0,مشتری‌تون هستیم اما برای اولین بار بود که از طریق اپلیکیشن اسنپ اقدام به سفارش کردم و بسیار راضی بودم از ارسال سریع و تحویل گرفتن غذای داغ در هوای بسیار سرد زمستانی,"[{'title': 'خوراک جوجه کباب زعفرانی ران (یک سیخ)'}, {'title': 'خوراک جوجه با استخوان'}, {'title': 'گوجه کبابی'}]"
47152445.0,"غذا کاملا سرد بود مثل اینکه از قبل آماده میکنن نه موقع سفارش
زود رسید ولی سرد 
حق مشتری غذای گرم است 
و طعم چربی زیاد است و خیلی نازک و تخت و مزه گوشت ندارد
اصلا نپسندیدم","[{'title': 'خوراک کباب کوبیده 2 سیخ'}, {'title': 'گوجه کبابی'}, {'title': 'دوغ بطری عالیس'}]"
47761767.0,همه چی عاااالی بود,"[{'title': 'خوراک کباب کوبیده 2 سیخ'}, {'title': 'گوجه کبابی'}, {'title': 'نان سنگک (اضافه)'}, {'title': 'بال کبابی'}, {'title': 'گوجه کبابی'}]"
47767495.0,عااااااااااااالی بود و لذیذ,"[{'title': 'کاسه کباب'}, {'title': 'گوجه کبابی'}]"
47508974.0,خیلی عالی بود! مرسی از کیفیت خوبتون,"[{'title': 'خوراک جوجه کباب زعفرانی ران (یک سیخ)'}, {'title': 'خوراک جوجه کباب زعفرانی سینه (یک سیخ)'}, {'title': 'گوجه کبابی'}]"
46818383.0,واقعا خوشمزه بود,"[{'title': 'چلو جوجه کباب مخصوص فیله'}, {'title': 'گوجه کبابی'}]"
46325188.0,خسته نباشید ،خیلی خوشمزه بود,"[{'title': 'خوراک کباب کوبیده 2 سیخ'}, {'title': 'گوجه کبابی'}]"
47054822.0,"غذا کمی سرد بود 
خیلی با کیفیت و خوشمزه","[{'title': 'خوراک جوجه کباب زعفرانی ران (یک سیخ)'}, {'title': 'خوراک کباب کوبیده 2 سیخ'}, {'title': 'گوجه کبابی'}, {'title': 'دوغ بطری عالیس'}]"
