comment_id,comment_text,foods
47029388.0,غذا با تاخیر زیاد و بسیار سرد رسید !,"[{'title': 'دیزی سلطانی مزه بازار (سرویس سفالی)'}, {'title': '(زعفرانی)'}, {'title': 'پک پیاز (یک بسته)'}]"
46878284.0,عالی بود,"[{'title': 'کته گمج گیلکی با قورمه سفالی'}, {'title': 'ماست کوزه ای مزه بازار (یک عددی)'}]"
46941275.0,معمولی,"[{'title': 'دیزی سفالی اصل تهرانی (بدون نان و سرویس)'}, {'title': '(فلفلی)'}]"
46601474.0,عالیییی بود برنج طعم معرکه ای داشت جوجه ام خیلی عالی مزه دار شده بود خیلی خوش مزه بود,"[{'title': 'کته گمج گیلکی با کباب فیله جوجه عربی سفالی (دو سیخ)'}, {'title': 'ماست کوزه ای مزه بازار (یک عددی)'}]"
44061752.0,آبگوشتی بعد از ۲:۳۰ ارسال شد و سرد بود کاملا و محتویات هم فقط یک تیکه استخوان گردن داشت که گوشتش دو بند انگشت هم نبود,"[{'title': 'آبگوشت سنگی یک نفره (بدون نان و سرویس)'}, {'title': '(سنتی)'}, {'title': 'سنگک خشک تیلیتی مزه بازار (یک بسته)'}]"
43781404.0,خوشمزه بود و تجهیزات تکمیل,"[{'title': 'دیزی سلطانی مزه بازار (سرویس سفالی)'}, {'title': 'دوغ کوزه ای مزه بازار (یک عددی)'}]"
43889024.0,بسیار لذیذ و خوشمزه بود فقط گوشتش مقداری کم بود .,"[{'title': 'دیزی سفالی محلی مزه بازار (با نان بدون سرویس)'}, {'title': '(لیمویی)'}, {'title': 'لیموناد (یک عددی)'}]"
44836932.0,بشدت بدمزه و سرد بود اصن نمی‌شد بخوری,[{'title': 'خوراک کباب فیله جوجه تند بندری (تک سیخ اقتصادی)'}]
47631940.0,,"[{'title': 'خوراک کباب فیله جوجه عربی (تک سیخ اقتصادی)'}, {'title': 'پک قاشق مخصوص (یک بسته)'}]"
48930394.0,واقعا از نظر پخت و قیمت عالی ولی حیف نیست کلاس کار خود را با این طرز بسته بندی پایین اوردید,"[{'title': 'خوراک کباب فیله جوجه زعفرانی (تک سیخ اقتصادی)'}, {'title': 'ماست کوزه ای مزه بازار (یک عددی)'}, {'title': 'خوراک کباب فیله جوجه بلغاری (تک سیخ اقتصادی)'}, {'title': 'خوراک کباب فیله جوجه تند عربی (تک سیخ اقتصادی)'}]"
