comment_id,comment_text,foods
41506839.0,عالی,[{'title': 'کته جوجه ترش گریل'}]
38528996.0,"نان سیر یکی از بهترین نان سیر هایی بود که خوردم و حجم بشقاب مزه و پنیر هم خیلی زیاد بود و خیلی هم با کیفیت 
ممنونم","[{'title': 'نان سیر'}, {'title': 'بشقاب سوخاری'}, {'title': 'موزارلا کریپسی'}]"
40209645.0,در هرپرس شامل چند قارچ تعدادی سوسیس و دو تا سه حبه کوچک مرغ بود با سیب زمینی تنوری نیم پز .. این آخرین سفارش بنده از این رستوران خواهد بود,[{'title': 'بشقاب سوخاری'}]
41563142.0,عالی و باکیفیت. بشقاب سوخاری ترکیبی از سینه مرغ، سیب زمینی سرخ کرده، سوسیس سوخاری و پنیر سوخاری بود,[{'title': 'بشقاب سوخاری'}]
36978391.0,بد بد بد,"[{'title': 'پیتزا سبزیجات ایتالیایی 28 سانتی متری'}, {'title': 'برگر کلاسیک'}]"
41187686.0,خوشمزه بود ولی حجمش خیلی کم بود یک نفره هم نبود,[{'title': 'پیتزا چیکن ایتالیایی 28 سانتی متری'}]
38790434.0,یکی از بهترین نون سیر هایی که خوردم ممنون,"[{'title': 'بشقاب سوخاری'}, {'title': 'نان سیر'}]"
41090512.0,پیتزا رست بیف سفارش دادم ولی رست بیف نبود...گوشت رو پیتزا تیکه تیکه بود..بعدم حجم و سایز پیتزا خیلی کمتر بود و خییییلی هم سرد رسید دستم,[{'title': 'پیتزا رست بیف ایتالیایی 28 سانتی متری'}]
44638179.0,مرغ کاملا نپخته بود و زیر دهن صدا می داد من همه ی سالاد و انداختم دور,[{'title': 'سالاد سزار گریل'}]
41978503.0,"لطفا در ظرف و‌ محکم کنید
سس داخل پاکت چپه شده بود",[{'title': 'سالاد ویژه گالوس'}]
